Order ID,Order Date,Customer ID,Product ID,Store ID,Sales Rep ID,Quantity,Sales Amount,Cost Amount,Gross Profit,Store Name,Category
ORD600049,22/06/2025,C00004,P003,S003,R001,5,701,516.6,184.4,Birmingham Central ,Accessories
ORD600050,23/06/2025,C00001,P002,S002,R001,5,1829,1360.54,468.46,Manchester Arndale,ELECTRONICS
ORD600051,24/06/2025,C00002,P004,S002,R003,2,1335,856.18,478.82,Manchester Arndale,ELECTRONICS
ORD600052,25/06/2025,C00003,P002,S003,R003,1,1720,1356.4,363.6,Birmingham Central ,ELECTRONICS
ORD600053,26/06/2025,C00004,P004,S001,R001,2,596,337.5,258.5,London Flagship,Electronics
ORD600054,27/06/2025,C00001,P002,S002,R001,2,1623,1128.92,494.08,Manchester Arndale ,electronics
ORD600055,28/06/2025,C00003,P002,S001,R001,4,153,119.46,33.54, London Flagship,ELECTRONICS
ORD600056,01/06/2025,C00001,P004,S002,R002,4,778,590.87,187.13, Manchester Arndale,electronics
ORD600057,02/06/2025,C00004,P005,S002,R003,5,1909,1319.81,589.19, Manchester Arndale,Home Office
ORD600058,03/06/2025,C00001,P005,S001,R001,4,115,77.6,37.4,London Flagship,Home Office
ORD600059,04/06/2025,C00003,P001,S001,R003,3,1630,973.06,656.94,London Flagship,ELECTRONICS
ORD600060,05/06/2025,C00001,P005,S003,R001,4,1281,890.36,390.64, Birmingham Central,home office
ORD600061,06/06/2025,C00004,P002,S001,R002,4,305,195.67,109.33,London Flagship,Electronics
ORD600062,07/06/2025,C00001,P002,S001,R003,2,2236,1266.1,969.9,LONDON FLAGSHIP,ELECTRONICS
ORD600063,08/06/2025,C00004,P002,S001,R002,1,2285,1800.27,484.73,LONDON FLAGSHIP,ELECTRONICS
ORD600064,09/06/2025,C00002,P004,S001,R003,5,1299,924.77,374.23, London Flagship,ELECTRONICS
ORD600065,10/06/2025,C00002,P006,S003,R001,4,1983,1558.04,424.96,BIRMINGHAM CENTRAL,Gaming
ORD600066,11/06/2025,C00001,P006,S002,R002,2,2379,1803.33,575.67,MANCHESTER ARNDALE,gaming
ORD600067,12/06/2025,C00003,P004,S002,R002,1,415,283.68,131.32, Manchester Arndale,electronics
ORD600068,13/06/2025,C00001,P004,S003,R002,3,392,246.25,145.75,BIRMINGHAM CENTRAL,electronics
ORD600069,14/06/2025,C00001,P001,S001,R003,5,567,361.46,205.54, London Flagship,Electronics
ORD600070,15/06/2025,C00002,P001,S003,R002,5,699,428.14,270.86,Birmingham Central,Electronics
ORD600071,16/06/2025,C00003,P003,S003,R002,1,201,138.6,62.4,Birmingham Central ,Accessories
ORD600072,17/06/2025,C00003,P005,S003,R002,2,989,570.79,418.21,Birmingham Central ,HOME OFFICE
ORD600073,18/06/2025,C00001,P002,S002,R002,5,337,219.35,117.65,MANCHESTER ARNDALE,Electronics
ORD600074,19/06/2025,C00003,P006,S002,R001,1,1746,1234.53,511.47, Manchester Arndale,GAMING
ORD600075,20/06/2025,C00001,P003,S003,R002,4,813,468.83,344.17, Birmingham Central,accessories
ORD600076,21/06/2025,C00001,P001,S002,R001,4,2251,1611.28,639.72,Manchester Arndale,Electronics
ORD600077,22/06/2025,C00001,P004,S002,R003,3,864,588.88,275.12,Manchester Arndale,electronics
ORD600078,23/06/2025,C00002,P006,S002,R001,1,1349,840.55,508.45,Manchester Arndale,Gaming
ORD600079,24/06/2025,C00001,P005,S003,R002,5,2068,1469.71,598.29,Birmingham Central ,HOME OFFICE
ORD600080,25/06/2025,C00004,P004,S002,R003,4,1036,627.06,408.94, Manchester Arndale,ELECTRONICS
ORD600081,26/06/2025,C00003,P001,S003,R001,1,1990,1533.94,456.06,Birmingham Central,electronics
ORD600082,27/06/2025,C00003,P003,S002,R002,3,1097,750.09,346.91,Manchester Arndale ,accessories
ORD600083,28/06/2025,C00001,P004,S002,R002,4,532,299.87,232.13,Manchester Arndale,ELECTRONICS
ORD600084,01/06/2025,C00004,P001,S002,R002,3,1545,1037.95,507.05,Manchester Arndale ,electronics
ORD600085,02/06/2025,C00002,P001,S003,R002,2,392,290.25,101.75,Birmingham Central,Electronics
ORD600086,03/06/2025,C00001,P005,S001,R002,4,488,298.33,189.67,LONDON FLAGSHIP,HOME OFFICE
ORD600087,04/06/2025,C00004,P006,S003,R003,3,2320,1358.64,961.36,Birmingham Central,gaming
ORD600088,05/06/2025,C00001,P006,S003,R001,2,1719,982.31,736.69,Birmingham Central ,Gaming
ORD600089,06/06/2025,C00003,P002,S001,R002,5,578,389.03,188.97, London Flagship,ELECTRONICS
ORD600090,07/06/2025,C00003,P001,S001,R003,4,1138,697.22,440.78,London Flagship ,electronics
ORD600091,08/06/2025,C00002,P004,S002,R001,5,2197,1226.57,970.43,MANCHESTER ARNDALE,Electronics
ORD600092,09/06/2025,C00004,P003,S003,R002,2,440,263.38,176.62,Birmingham Central,ACCESSORIES
ORD600093,10/06/2025,C00004,P006,S002,R003,1,893,624.01,268.99,Manchester Arndale,Gaming
ORD600094,11/06/2025,C00004,P003,S002,R003,5,1512,940.47,571.53,Manchester Arndale,ACCESSORIES
ORD600095,12/06/2025,C00001,P002,S001,R002,5,1861,1030.26,830.74,London Flagship ,ELECTRONICS
ORD600096,13/06/2025,C00002,P006,S001,R002,2,1416,867.63,548.37,LONDON FLAGSHIP,gaming
ORD600097,14/06/2025,C00003,P004,S003,R001,3,797,480.04,316.96, Birmingham Central,electronics
ORD600098,15/06/2025,C00004,P003,S001,R001,3,602,337.34,264.66,London Flagship ,Accessories
ORD600099,16/06/2025,C00002,P005,S003,R001,4,344,202.37,141.63,Birmingham Central,HOME OFFICE
ORD600100,17/06/2025,C00001,P003,S002,R001,2,1177,911.49,265.51,MANCHESTER ARNDALE,accessories
ORD600101,18/06/2025,C00002,P005,S003,R001,2,2184,1242.98,941.02, Birmingham Central,HOME OFFICE
ORD600102,19/06/2025,C00003,P003,S001,R001,1,467,346.99,120.01, London Flagship,ACCESSORIES
ORD600103,20/06/2025,C00004,P006,S002,R003,3,609,446.33,162.67, Manchester Arndale,GAMING
ORD600104,21/06/2025,C00001,P003,S002,R002,2,159,105.17,53.83,Manchester Arndale,Accessories
ORD600105,22/06/2025,C00002,P002,S002,R001,5,1160,673.39,486.61,MANCHESTER ARNDALE,electronics
ORD600106,23/06/2025,C00001,P002,S002,R002,3,1329,805.59,523.41,MANCHESTER ARNDALE,ELECTRONICS
ORD600107,24/06/2025,C00004,P005,S002,R003,3,220,135.33,84.67,Manchester Arndale,HOME OFFICE
ORD600108,25/06/2025,C00003,P001,S001,R001,2,2053,1500.3,552.7,London Flagship ,electronics
ORD600109,26/06/2025,C00003,P001,S003,R002,3,1179,802.89,376.11,Birmingham Central,electronics
ORD600110,27/06/2025,C00001,P001,S003,R003,3,989,558.06,430.94,Birmingham Central,ELECTRONICS
ORD600111,28/06/2025,C00002,P003,S001,R003,3,102,58.85,43.15,London Flagship,Accessories
ORD600112,01/06/2025,C00004,P006,S002,R002,3,191,109.68,81.32,Manchester Arndale,Gaming
ORD600113,02/06/2025,C00004,P004,S003,R001,4,2489,1678.66,810.34,BIRMINGHAM CENTRAL,electronics
ORD600114,03/06/2025,C00004,P001,S002,R002,1,2267,1645.95,621.05,Manchester Arndale,electronics
ORD600115,04/06/2025,C00002,P001,S003,R003,5,780,561.16,218.84, Birmingham Central,electronics
ORD600116,05/06/2025,C00002,P006,S002,R001,3,156,124.04,31.96, Manchester Arndale,gaming
ORD600117,06/06/2025,C00002,P002,S001,R003,4,1010,605.49,404.51, London Flagship,Electronics
ORD600118,07/06/2025,C00001,P003,S002,R002,3,1939,1474.09,464.91,MANCHESTER ARNDALE,Accessories
ORD600119,08/06/2025,C00001,P004,S002,R003,3,301,184.25,116.75, Manchester Arndale,electronics
ORD600120,09/06/2025,C00002,P001,S003,R003,2,577,338.01,238.99, Birmingham Central,Electronics
ORD600121,10/06/2025,C00004,P005,S003,R001,2,2357,1876.27,480.73,BIRMINGHAM CENTRAL,home office
ORD600122,11/06/2025,C00003,P001,S002,R003,5,2323,1686.98,636.02,Manchester Arndale ,electronics
ORD600123,12/06/2025,C00004,P001,S002,R002,2,1071,720.96,350.04,MANCHESTER ARNDALE,Electronics
ORD600124,13/06/2025,C00003,P001,S001,R001,1,995,718.86,276.14,London Flagship,electronics
ORD600125,14/06/2025,C00001,P006,S003,R003,3,1787,1078.75,708.25,Birmingham Central,GAMING
ORD600126,15/06/2025,C00004,P002,S001,R002,1,1257,877.15,379.85,London Flagship,electronics
ORD600127,16/06/2025,C00004,P002,S003,R001,4,313,190.99,122.01,BIRMINGHAM CENTRAL,ELECTRONICS
ORD600128,17/06/2025,C00003,P004,S001,R001,2,1452,920.59,531.41,LONDON FLAGSHIP,ELECTRONICS
ORD600129,18/06/2025,C00002,P005,S003,R001,1,2279,1363.79,915.21,Birmingham Central ,home office
ORD600130,19/06/2025,C00002,P003,S003,R001,5,1439,1027.52,411.48, Birmingham Central,ACCESSORIES
ORD600131,20/06/2025,C00001,P004,S003,R001,1,729,558.98,170.02,Birmingham Central,ELECTRONICS
ORD600132,21/06/2025,C00004,P001,S002,R003,2,1352,782.64,569.36,Manchester Arndale,ELECTRONICS
ORD600133,22/06/2025,C00004,P005,S001,R001,2,2496,1486.16,1009.84,LONDON FLAGSHIP,HOME OFFICE
ORD600134,23/06/2025,C00003,P004,S002,R003,1,890,665.63,224.37,MANCHESTER ARNDALE,electronics
ORD600135,24/06/2025,C00002,P006,S001,R001,1,302,209.93,92.07,London Flagship ,Gaming
ORD600136,25/06/2025,C00003,P005,S003,R002,1,1163,829.45,333.55,Birmingham Central ,Home Office
ORD600137,26/06/2025,C00001,P005,S001,R003,4,153,97.94,55.06, London Flagship,Home Office
ORD600138,27/06/2025,C00001,P004,S003,R001,3,910,688.64,221.36,BIRMINGHAM CENTRAL,electronics
ORD600139,28/06/2025,C00001,P004,S001,R003,5,655,379.67,275.33,London Flagship,ELECTRONICS
ORD600140,01/06/2025,C00003,P004,S002,R003,4,2019,1550.37,468.63,MANCHESTER ARNDALE,electronics
ORD600141,02/06/2025,C00004,P004,S002,R003,5,2289,1657.68,631.32, Manchester Arndale,electronics
ORD600142,03/06/2025,C00001,P006,S001,R002,3,1635,902.93,732.07, London Flagship,Gaming
ORD600143,04/06/2025,C00002,P002,S001,R002,4,1432,973.22,458.78,London Flagship,ELECTRONICS
ORD600144,05/06/2025,C00003,P003,S001,R003,4,2108,1359.8,748.2,London Flagship,Accessories
ORD600145,06/06/2025,C00001,P003,S001,R002,5,2203,1478.04,724.96,London Flagship ,Accessories
ORD600146,07/06/2025,C00004,P006,S001,R003,2,1516,1011.4,504.6,London Flagship,Gaming
ORD600147,08/06/2025,C00002,P005,S002,R002,4,517,411.58,105.42,Manchester Arndale,Home Office
ORD600148,09/06/2025,C00003,P002,S001,R002,2,2053,1173.53,879.47,London Flagship,ELECTRONICS
ORD600149,10/06/2025,C00004,P004,S001,R002,4,1129,672.51,456.49,London Flagship,Electronics
ORD600150,11/06/2025,C00004,P006,S001,R001,1,868,521.16,346.84,London Flagship,Gaming
ORD600151,12/06/2025,C00003,P004,S002,R001,4,956,677.3,278.7,Manchester Arndale,electronics
ORD600152,13/06/2025,C00002,P003,S001,R001,5,1509,1015.04,493.96,London Flagship,Accessories
ORD600153,14/06/2025,C00001,P004,S002,R003,2,752,455.79,296.21, Manchester Arndale,electronics
ORD600154,15/06/2025,C00001,P005,S003,R001,5,1859,1241.73,617.27, Birmingham Central,HOME OFFICE
ORD600155,16/06/2025,C00001,P004,S002,R002,1,1582,874.56,707.44,Manchester Arndale ,electronics
ORD600156,17/06/2025,C00004,P006,S003,R002,1,1223,940.93,282.07,BIRMINGHAM CENTRAL,Gaming
ORD600157,18/06/2025,C00001,P005,S001,R003,4,1887,1450.55,436.45, London Flagship,HOME OFFICE
ORD600158,19/06/2025,C00004,P001,S001,R003,2,940,551.43,388.57,LONDON FLAGSHIP,ELECTRONICS
ORD600159,20/06/2025,C00001,P005,S002,R003,3,388,242.71,145.29,MANCHESTER ARNDALE,home office
ORD600160,21/06/2025,C00004,P006,S002,R001,4,550,328.9,221.1,Manchester Arndale,GAMING
ORD600161,22/06/2025,C00001,P005,S003,R003,4,668,452.11,215.89, Birmingham Central,home office
ORD600162,23/06/2025,C00003,P005,S001,R002,5,791,469.4,321.6,LONDON FLAGSHIP,HOME OFFICE
ORD600163,24/06/2025,C00003,P006,S002,R002,2,1649,1166.38,482.62,MANCHESTER ARNDALE,Gaming
ORD600164,25/06/2025,C00004,P006,S001,R001,5,1259,735.44,523.56, London Flagship,Gaming
ORD600165,26/06/2025,C00002,P004,S002,R001,3,1830,1342.89,487.11, Manchester Arndale,Electronics
ORD600166,27/06/2025,C00003,P002,S001,R003,3,1686,1290.76,395.24, London Flagship,electronics
ORD600167,28/06/2025,C00001,P005,S003,R002,3,101,71.02,29.98,BIRMINGHAM CENTRAL,Home Office
ORD600168,01/06/2025,C00002,P004,S003,R003,1,893,598.96,294.04,Birmingham Central,ELECTRONICS
ORD600169,02/06/2025,C00001,P004,S001,R001,3,712,395.92,316.08,LONDON FLAGSHIP,electronics
ORD600170,03/06/2025,C00002,P004,S003,R001,4,2201,1495.01,705.99,BIRMINGHAM CENTRAL,electronics
ORD600171,04/06/2025,C00004,P006,S002,R002,2,602,421.53,180.47,Manchester Arndale,gaming
ORD600172,05/06/2025,C00001,P001,S001,R002,1,2174,1636.57,537.43, London Flagship,ELECTRONICS
ORD600173,06/06/2025,C00003,P004,S002,R002,5,475,313.53,161.47, Manchester Arndale,electronics
ORD600174,07/06/2025,C00003,P006,S002,R003,5,2474,1758.02,715.98, Manchester Arndale,Gaming
ORD600175,08/06/2025,C00002,P002,S003,R003,2,2006,1245.78,760.22,Birmingham Central ,ELECTRONICS
ORD600176,09/06/2025,C00002,P006,S002,R001,5,402,244.96,157.04, Manchester Arndale,GAMING
ORD600177,10/06/2025,C00003,P005,S001,R001,2,2068,1547.07,520.93, London Flagship,home office
ORD600178,11/06/2025,C00003,P003,S003,R003,5,1874,1364.32,509.68,Birmingham Central ,Accessories
ORD600179,12/06/2025,C00001,P005,S003,R001,3,588,398.69,189.31,Birmingham Central ,HOME OFFICE
ORD600180,13/06/2025,C00003,P004,S002,R001,3,1406,781.02,624.98,Manchester Arndale,Electronics
ORD600181,14/06/2025,C00001,P001,S002,R002,1,1227,805.6,421.4,Manchester Arndale,electronics
ORD600182,15/06/2025,C00002,P006,S001,R001,3,498,377.87,120.13,London Flagship ,gaming
ORD600183,16/06/2025,C00003,P001,S001,R001,3,1205,792.65,412.35,London Flagship,Electronics
ORD600184,17/06/2025,C00001,P003,S001,R001,5,2489,1917.07,571.93, London Flagship,accessories
ORD600185,18/06/2025,C00003,P006,S001,R003,3,828,521.46,306.54,LONDON FLAGSHIP,Gaming
ORD600186,19/06/2025,C00002,P002,S001,R001,3,615,395.12,219.88,London Flagship ,ELECTRONICS
ORD600187,20/06/2025,C00004,P006,S002,R003,3,2168,1681.77,486.23,MANCHESTER ARNDALE,gaming
ORD600188,21/06/2025,C00004,P002,S002,R002,1,2223,1559.65,663.35, Manchester Arndale,Electronics
ORD600189,22/06/2025,C00003,P003,S002,R003,4,1293,948.61,344.39,Manchester Arndale,ACCESSORIES
ORD600190,23/06/2025,C00003,P005,S003,R001,4,2263,1732.18,530.82,Birmingham Central,HOME OFFICE
ORD600191,24/06/2025,C00003,P001,S002,R003,4,2011,1255.5,755.5,MANCHESTER ARNDALE,electronics
ORD600192,25/06/2025,C00002,P006,S003,R001,3,1550,1131.11,418.89, Birmingham Central,GAMING
ORD600193,26/06/2025,C00004,P006,S003,R002,3,165,131.21,33.79,Birmingham Central ,GAMING
ORD600194,27/06/2025,C00002,P001,S003,R001,3,417,329.21,87.79,Birmingham Central,electronics
ORD600195,28/06/2025,C00001,P004,S003,R001,5,311,208.16,102.84,Birmingham Central,ELECTRONICS
ORD600196,01/06/2025,C00001,P003,S003,R001,4,1125,822.44,302.56, Birmingham Central,accessories
ORD600197,02/06/2025,C00003,P006,S002,R002,3,1841,1433.82,407.18,Manchester Arndale,Gaming
ORD600198,03/06/2025,C00001,P003,S003,R001,1,334,229.43,104.57,Birmingham Central,ACCESSORIES
ORD600199,04/06/2025,C00001,P004,S001,R003,4,1274,925.76,348.24,London Flagship ,electronics
ORD600200,05/06/2025,C00001,P006,S001,R001,2,1258,933.14,324.86, London Flagship,GAMING
ORD600201,06/06/2025,C00002,P006,S001,R002,5,1138,823.24,314.76,LONDON FLAGSHIP,GAMING
ORD600202,07/06/2025,C00002,P006,S002,R002,3,1790,1007.79,782.21,Manchester Arndale ,Gaming
ORD600203,08/06/2025,C00004,P003,S003,R003,4,292,165.15,126.85,Birmingham Central ,ACCESSORIES
ORD600204,09/06/2025,C00003,P004,S001,R003,2,1883,1055.61,827.39, London Flagship,ELECTRONICS
ORD600205,10/06/2025,C00002,P006,S001,R003,2,1918,1112.3,805.7, London Flagship,GAMING
ORD600206,11/06/2025,C00002,P003,S003,R002,5,2350,1624.04,725.96, Birmingham Central,Accessories
ORD600207,12/06/2025,C00002,P004,S002,R001,2,1144,860.23,283.77, Manchester Arndale,Electronics
ORD600208,13/06/2025,C00003,P006,S001,R001,5,1121,835.55,285.45,LONDON FLAGSHIP,gaming
ORD600209,14/06/2025,C00002,P004,S003,R002,4,2343,1752.49,590.51,Birmingham Central,Electronics
ORD600210,15/06/2025,C00001,P006,S003,R002,5,1441,1133.9,307.1,BIRMINGHAM CENTRAL,GAMING
ORD600211,16/06/2025,C00001,P004,S001,R001,3,2399,1892.46,506.54,LONDON FLAGSHIP,Electronics
ORD600212,17/06/2025,C00001,P003,S001,R002,2,1243,952.51,290.49, London Flagship,accessories
ORD600213,18/06/2025,C00001,P005,S002,R001,5,271,173.57,97.43,MANCHESTER ARNDALE,HOME OFFICE
ORD600214,19/06/2025,C00001,P005,S001,R001,2,1222,930.13,291.87, London Flagship,Home Office
ORD600215,20/06/2025,C00004,P002,S003,R003,3,1767,1010.01,756.99,Birmingham Central ,ELECTRONICS
ORD600216,21/06/2025,C00002,P001,S001,R001,2,1312,924.44,387.56, London Flagship,electronics
ORD600217,22/06/2025,C00001,P002,S003,R003,2,1514,988.18,525.82,Birmingham Central,Electronics
ORD600218,23/06/2025,C00003,P002,S001,R002,5,1523,1203.52,319.48, London Flagship,electronics
ORD600219,24/06/2025,C00003,P002,S003,R003,2,839,484.98,354.02,BIRMINGHAM CENTRAL,ELECTRONICS
ORD600220,25/06/2025,C00003,P006,S003,R002,2,1677,975.78,701.22,Birmingham Central,Gaming
ORD600221,26/06/2025,C00001,P006,S001,R001,5,2491,1774.42,716.58,London Flagship,gaming
ORD600222,27/06/2025,C00001,P001,S003,R002,4,576,407.43,168.57,Birmingham Central ,Electronics
ORD600223,28/06/2025,C00001,P005,S002,R002,5,1615,956.56,658.44,Manchester Arndale ,HOME OFFICE
ORD600224,01/06/2025,C00003,P003,S003,R002,2,455,322.87,132.13,BIRMINGHAM CENTRAL,ACCESSORIES
ORD600225,02/06/2025,C00003,P004,S003,R001,5,703,424.44,278.56,Birmingham Central,ELECTRONICS
ORD600226,03/06/2025,C00003,P001,S003,R001,4,2197,1709.93,487.07,Birmingham Central,electronics
ORD600227,04/06/2025,C00004,P001,S003,R001,2,584,462.56,121.44,BIRMINGHAM CENTRAL,ELECTRONICS
ORD600228,05/06/2025,C00002,P002,S001,R002,2,1115,684.25,430.75,London Flagship ,ELECTRONICS
ORD600229,06/06/2025,C00004,P004,S001,R001,2,1366,768.2,597.8,London Flagship ,ELECTRONICS
ORD600230,07/06/2025,C00001,P004,S001,R001,5,2087,1429.86,657.14,LONDON FLAGSHIP,Electronics
ORD600231,08/06/2025,C00004,P001,S002,R003,1,1747,1190.96,556.04,MANCHESTER ARNDALE,Electronics
ORD600232,09/06/2025,C00004,P001,S002,R003,1,598,348.7,249.3,Manchester Arndale,Electronics
ORD600233,10/06/2025,C00004,P005,S002,R002,1,2333,1594.01,738.99,Manchester Arndale,HOME OFFICE
ORD600234,11/06/2025,C00001,P006,S001,R002,5,1606,1061.02,544.98, London Flagship,Gaming
ORD600235,12/06/2025,C00002,P004,S001,R002,2,462,355.21,106.79,London Flagship ,Electronics
ORD600236,13/06/2025,C00001,P006,S001,R001,1,1119,865.99,253.01, London Flagship,GAMING
ORD600237,14/06/2025,C00002,P006,S003,R003,3,1994,1433.14,560.86,Birmingham Central,gaming
ORD600238,15/06/2025,C00002,P001,S003,R001,4,1237,793.69,443.31,Birmingham Central,Electronics
ORD600239,16/06/2025,C00004,P003,S003,R001,4,826,510.16,315.84,Birmingham Central ,accessories
ORD600240,17/06/2025,C00003,P006,S001,R002,2,1106,671.65,434.35, London Flagship,Gaming
ORD600241,18/06/2025,C00004,P006,S001,R003,4,1670,997.28,672.72,LONDON FLAGSHIP,gaming
ORD600242,19/06/2025,C00003,P006,S001,R003,5,1658,1268.86,389.14,London Flagship ,gaming
ORD600243,20/06/2025,C00004,P002,S001,R001,1,2424,1874.33,549.67,London Flagship,Electronics
ORD600244,21/06/2025,C00004,P002,S002,R001,1,165,118.27,46.73,Manchester Arndale,Electronics
ORD600245,22/06/2025,C00001,P006,S002,R001,4,870,619.02,250.98,Manchester Arndale,Gaming
ORD600246,23/06/2025,C00004,P005,S001,R003,3,2403,1918.86,484.14,London Flagship,Home Office
ORD600247,24/06/2025,C00004,P003,S003,R001,3,560,319.18,240.82, Birmingham Central,Accessories
ORD600248,25/06/2025,C00004,P006,S001,R001,3,1839,1304.15,534.85,LONDON FLAGSHIP,gaming
ORD600249,26/06/2025,C00002,P006,S001,R001,2,1455,1075.47,379.53,LONDON FLAGSHIP,gaming
ORD600250,27/06/2025,C00004,P004,S001,R002,2,1220,739.64,480.36, London Flagship,ELECTRONICS
ORD600251,28/06/2025,C00003,P001,S003,R003,4,333,238.31,94.69,Birmingham Central ,Electronics
ORD600252,01/06/2025,C00004,P004,S003,R002,2,812,500.22,311.78,Birmingham Central,ELECTRONICS
ORD600253,02/06/2025,C00004,P001,S002,R001,3,1756,1119.6,636.4,MANCHESTER ARNDALE,Electronics
ORD600254,03/06/2025,C00001,P003,S002,R001,4,1600,1139.26,460.74,Manchester Arndale ,accessories
ORD600255,04/06/2025,C00004,P004,S001,R001,2,385,254.72,130.28,London Flagship,ELECTRONICS
