Order ID,Order Date,Customer ID,Product ID,Store ID,Sales Rep ID,Quantity,Sales Amount,Cost Amount,Gross Profit,Store Name,Category
ORD400028,01/04/2025,C00002,P004,S001,R002,3,448,342,106,London Flagship ,ELECTRONICS
ORD400029,02/04/2025,C00004,P004,S002,R003,2,413,314.83,98.17,Manchester Arndale ,Electronics
ORD400030,03/04/2025,C00002,P001,S002,R001,2,164,93.07,70.93,MANCHESTER ARNDALE,ELECTRONICS
ORD400031,04/04/2025,C00002,P006,S003,R002,1,1240,951.2,288.8, Birmingham Central,GAMING
ORD400032,05/04/2025,C00002,P003,S003,R003,3,1587,956.65,630.35, Birmingham Central,accessories
ORD400033,06/04/2025,C00004,P006,S002,R003,5,669,523.27,145.73, Manchester Arndale,GAMING
ORD400034,07/04/2025,C00001,P001,S002,R003,1,2407,1622.99,784.01, Manchester Arndale,ELECTRONICS
ORD400035,08/04/2025,C00003,P004,S003,R002,2,883,697.93,185.07,Birmingham Central ,electronics
ORD400036,09/04/2025,C00003,P003,S003,R001,1,1577,967.28,609.72,Birmingham Central ,accessories
ORD400037,10/04/2025,C00003,P004,S003,R001,4,234,170.23,63.77, Birmingham Central,Electronics
ORD400038,11/04/2025,C00003,P004,S002,R003,5,1802,1019.82,782.18,MANCHESTER ARNDALE,Electronics
ORD400039,12/04/2025,C00004,P002,S002,R003,2,1730,1054.81,675.19,Manchester Arndale ,electronics
ORD400040,13/04/2025,C00001,P003,S002,R002,1,2249,1561.86,687.14,MANCHESTER ARNDALE,Accessories
ORD400041,14/04/2025,C00004,P002,S003,R001,2,1084,676.55,407.45, Birmingham Central,Electronics
ORD400042,15/04/2025,C00003,P002,S001,R001,1,822,646.64,175.36,London Flagship,electronics
ORD400043,16/04/2025,C00002,P006,S003,R002,1,1106,694.03,411.97,Birmingham Central ,Gaming
ORD400044,17/04/2025,C00001,P002,S001,R001,2,1636,1092.8,543.2,London Flagship ,ELECTRONICS
ORD400045,18/04/2025,C00001,P003,S002,R003,4,2021,1450.49,570.51, Manchester Arndale,accessories
ORD400046,19/04/2025,C00004,P003,S003,R002,3,1982,1206.07,775.93, Birmingham Central,Accessories
ORD400047,20/04/2025,C00004,P006,S003,R003,5,1987,1467.27,519.73, Birmingham Central,Gaming
ORD400048,21/04/2025,C00001,P003,S001,R003,5,210,150.21,59.79,London Flagship ,ACCESSORIES
ORD400049,22/04/2025,C00002,P003,S002,R002,5,2072,1397.82,674.18,Manchester Arndale ,ACCESSORIES
ORD400050,23/04/2025,C00002,P005,S003,R003,5,1740,1079.84,660.16,Birmingham Central,HOME OFFICE
ORD400051,24/04/2025,C00002,P003,S001,R003,3,412,313.99,98.01,London Flagship ,accessories
ORD400052,25/04/2025,C00003,P002,S002,R001,2,703,447.55,255.45,Manchester Arndale,electronics
ORD400053,26/04/2025,C00001,P001,S003,R001,5,1665,1194.93,470.07,Birmingham Central,Electronics
ORD400054,27/04/2025,C00004,P004,S002,R001,2,491,321.51,169.49,Manchester Arndale,electronics
ORD400055,28/04/2025,C00003,P004,S001,R002,3,1735,1188.3,546.7,London Flagship,Electronics
ORD400056,01/04/2025,C00003,P005,S002,R002,5,1808,1310.76,497.24,Manchester Arndale,HOME OFFICE
ORD400057,02/04/2025,C00002,P003,S001,R002,2,826,560.82,265.18,LONDON FLAGSHIP,Accessories
ORD400058,03/04/2025,C00004,P001,S003,R003,1,1739,1143.84,595.16,Birmingham Central,electronics
ORD400059,04/04/2025,C00003,P002,S001,R001,1,624,437.48,186.52, London Flagship,electronics
ORD400060,05/04/2025,C00001,P006,S003,R001,3,274,152.47,121.53,Birmingham Central,Gaming
ORD400061,06/04/2025,C00002,P006,S002,R002,2,2251,1313.41,937.59,MANCHESTER ARNDALE,Gaming
ORD400062,07/04/2025,C00004,P001,S001,R003,5,543,361.99,181.01,LONDON FLAGSHIP,Electronics
ORD400063,08/04/2025,C00004,P005,S002,R003,3,221,138.51,82.49,Manchester Arndale,Home Office
ORD400064,09/04/2025,C00001,P001,S002,R001,4,1359,999.57,359.43,MANCHESTER ARNDALE,Electronics
ORD400065,10/04/2025,C00001,P004,S001,R001,4,2144,1434.33,709.67,London Flagship,ELECTRONICS
ORD400066,11/04/2025,C00001,P003,S001,R002,4,438,256.02,181.98,LONDON FLAGSHIP,Accessories
ORD400067,12/04/2025,C00003,P003,S003,R002,1,2298,1587.13,710.87,BIRMINGHAM CENTRAL,Accessories
ORD400068,13/04/2025,C00002,P002,S003,R001,3,1210,843.44,366.56,Birmingham Central ,ELECTRONICS
ORD400069,14/04/2025,C00004,P002,S001,R001,4,732,518,214,London Flagship ,Electronics
ORD400070,15/04/2025,C00001,P002,S003,R003,5,257,195.87,61.13,Birmingham Central,ELECTRONICS
ORD400071,16/04/2025,C00002,P003,S003,R003,2,302,199.92,102.08,Birmingham Central ,ACCESSORIES
ORD400072,17/04/2025,C00003,P001,S003,R002,2,1583,897.82,685.18,Birmingham Central ,ELECTRONICS
ORD400073,18/04/2025,C00001,P006,S001,R001,3,692,497.15,194.85,London Flagship ,gaming
ORD400074,19/04/2025,C00002,P003,S002,R003,1,482,361.89,120.11,MANCHESTER ARNDALE,Accessories
ORD400075,20/04/2025,C00004,P005,S001,R002,4,254,146.75,107.25,London Flagship ,Home Office
ORD400076,21/04/2025,C00004,P002,S003,R003,2,2383,1798.75,584.25,Birmingham Central,ELECTRONICS
ORD400077,22/04/2025,C00004,P005,S003,R002,3,1845,1039.52,805.48,Birmingham Central,HOME OFFICE
ORD400078,23/04/2025,C00003,P005,S001,R002,5,794,557.26,236.74,LONDON FLAGSHIP,Home Office
ORD400079,24/04/2025,C00001,P002,S002,R001,3,2041,1425.96,615.04,Manchester Arndale,ELECTRONICS
ORD400080,25/04/2025,C00004,P006,S001,R002,2,1482,1133.83,348.17,London Flagship ,gaming
ORD400081,26/04/2025,C00002,P002,S002,R001,4,1780,1362.99,417.01,Manchester Arndale ,Electronics
ORD400082,27/04/2025,C00003,P002,S003,R003,2,1776,1387.62,388.38, Birmingham Central,electronics
ORD400083,28/04/2025,C00003,P002,S003,R003,4,176,124.14,51.86,Birmingham Central,Electronics
ORD400084,01/04/2025,C00004,P004,S001,R001,5,2136,1577.96,558.04,London Flagship,Electronics
ORD400085,02/04/2025,C00002,P003,S001,R002,4,1284,952.39,331.61,London Flagship ,ACCESSORIES
ORD400086,03/04/2025,C00004,P003,S002,R003,4,2279,1712.17,566.83, Manchester Arndale,accessories
ORD400087,04/04/2025,C00001,P002,S001,R003,1,2390,1566.89,823.11,London Flagship,electronics
ORD400088,05/04/2025,C00002,P001,S002,R003,2,1758,982.39,775.61, Manchester Arndale,ELECTRONICS
ORD400089,06/04/2025,C00002,P003,S001,R002,5,353,212.05,140.95,LONDON FLAGSHIP,ACCESSORIES
ORD400090,07/04/2025,C00004,P001,S001,R001,5,2295,1288.03,1006.97,London Flagship ,Electronics
ORD400091,08/04/2025,C00001,P004,S003,R002,5,962,581.15,380.85,Birmingham Central ,Electronics
ORD400092,09/04/2025,C00003,P001,S003,R003,5,1633,941.41,691.59,Birmingham Central,electronics
ORD400093,10/04/2025,C00001,P003,S001,R003,4,1153,669.28,483.72,London Flagship ,ACCESSORIES
ORD400094,11/04/2025,C00001,P001,S001,R002,3,1674,1032.45,641.55,LONDON FLAGSHIP,ELECTRONICS
ORD400095,12/04/2025,C00001,P001,S001,R002,5,1776,1034.03,741.97, London Flagship,Electronics
ORD400096,13/04/2025,C00001,P001,S003,R003,5,2392,1663.61,728.39,Birmingham Central ,electronics
ORD400097,14/04/2025,C00002,P001,S001,R003,5,1661,1271.81,389.19,London Flagship,Electronics
ORD400098,15/04/2025,C00001,P003,S001,R001,3,1709,1207.17,501.83,London Flagship ,ACCESSORIES
ORD400099,16/04/2025,C00001,P003,S003,R002,2,1125,870.23,254.77, Birmingham Central,ACCESSORIES
ORD400100,17/04/2025,C00004,P001,S003,R002,1,2111,1370.72,740.28,BIRMINGHAM CENTRAL,electronics
ORD400101,18/04/2025,C00003,P003,S002,R003,3,528,318.89,209.11,Manchester Arndale,accessories
ORD400102,19/04/2025,C00001,P006,S002,R003,2,1283,753.61,529.39, Manchester Arndale,Gaming
ORD400103,20/04/2025,C00001,P006,S002,R001,2,895,632.62,262.38,Manchester Arndale ,Gaming
ORD400104,21/04/2025,C00003,P004,S001,R002,3,2451,1485.02,965.98, London Flagship,electronics
ORD400105,22/04/2025,C00003,P003,S001,R002,5,734,554.65,179.35,LONDON FLAGSHIP,Accessories
ORD400106,23/04/2025,C00002,P002,S002,R002,2,2001,1300.45,700.55,Manchester Arndale,ELECTRONICS
ORD400107,24/04/2025,C00001,P001,S002,R002,5,1400,892.68,507.32,MANCHESTER ARNDALE,ELECTRONICS
ORD400108,25/04/2025,C00001,P006,S001,R003,2,410,267.52,142.48,LONDON FLAGSHIP,Gaming
ORD400109,26/04/2025,C00001,P006,S001,R003,1,831,633.07,197.93,London Flagship,gaming
ORD400110,27/04/2025,C00004,P003,S001,R003,2,546,311.11,234.89,London Flagship,Accessories
ORD400111,28/04/2025,C00001,P004,S002,R002,4,1482,1009.72,472.28, Manchester Arndale,ELECTRONICS
ORD400112,01/04/2025,C00004,P006,S001,R001,3,242,174.45,67.55,LONDON FLAGSHIP,gaming
ORD400113,02/04/2025,C00004,P005,S003,R002,4,1797,1333.17,463.83,Birmingham Central,HOME OFFICE
ORD400114,03/04/2025,C00003,P005,S002,R001,1,2310,1373.48,936.52,MANCHESTER ARNDALE,HOME OFFICE
ORD400115,04/04/2025,C00004,P005,S001,R001,4,805,496.79,308.21, London Flagship,HOME OFFICE
ORD400116,05/04/2025,C00003,P001,S003,R002,4,2288,1668.82,619.18,Birmingham Central,electronics
ORD400117,06/04/2025,C00001,P004,S001,R001,1,403,226.22,176.78,LONDON FLAGSHIP,electronics
ORD400118,07/04/2025,C00003,P003,S002,R002,5,1267,780.34,486.66, Manchester Arndale,Accessories
ORD400119,08/04/2025,C00004,P002,S001,R001,3,2431,1355.13,1075.87, London Flagship,Electronics
ORD400120,09/04/2025,C00003,P004,S003,R003,3,104,69.58,34.42,Birmingham Central ,electronics
ORD400121,10/04/2025,C00002,P002,S003,R002,2,1045,763.82,281.18,Birmingham Central ,electronics
ORD400122,11/04/2025,C00001,P005,S003,R002,1,502,346.4,155.6,Birmingham Central,home office
ORD400123,12/04/2025,C00001,P001,S001,R003,4,2063,1285.72,777.28,London Flagship,Electronics
ORD400124,13/04/2025,C00003,P004,S001,R001,4,1032,580.46,451.54, London Flagship,ELECTRONICS
ORD400125,14/04/2025,C00003,P002,S003,R003,1,391,277.4,113.6,BIRMINGHAM CENTRAL,Electronics
ORD400126,15/04/2025,C00001,P003,S001,R003,2,360,277.21,82.79, London Flagship,Accessories
ORD400127,16/04/2025,C00002,P005,S003,R003,4,310,176.81,133.19, Birmingham Central,HOME OFFICE
ORD400128,17/04/2025,C00004,P003,S003,R002,3,1668,1076.87,591.13,Birmingham Central,ACCESSORIES
ORD400129,18/04/2025,C00004,P001,S001,R001,5,971,714.8,256.2,LONDON FLAGSHIP,electronics
ORD400130,19/04/2025,C00003,P001,S002,R001,3,885,676.49,208.51,MANCHESTER ARNDALE,electronics
ORD400131,20/04/2025,C00004,P004,S001,R002,4,2281,1567.7,713.3,LONDON FLAGSHIP,electronics
ORD400132,21/04/2025,C00003,P001,S002,R002,4,1658,1182.64,475.36,Manchester Arndale ,electronics
ORD400133,22/04/2025,C00002,P004,S003,R002,3,1750,1138.44,611.56,Birmingham Central,electronics
ORD400134,23/04/2025,C00003,P001,S003,R003,5,969,572.12,396.88,BIRMINGHAM CENTRAL,electronics
ORD400135,24/04/2025,C00003,P002,S001,R003,5,1232,685.4,546.6,London Flagship,electronics
ORD400136,25/04/2025,C00002,P002,S001,R001,3,399,257,142,LONDON FLAGSHIP,ELECTRONICS
ORD400137,26/04/2025,C00003,P001,S001,R001,3,1383,919.87,463.13, London Flagship,ELECTRONICS
ORD400138,27/04/2025,C00001,P001,S003,R001,3,451,248.05,202.95,Birmingham Central,Electronics
ORD400139,28/04/2025,C00003,P002,S002,R003,4,846,635.5,210.5,Manchester Arndale ,electronics
ORD400140,01/04/2025,C00001,P002,S003,R002,4,1180,914.14,265.86,Birmingham Central ,electronics
ORD400141,02/04/2025,C00003,P002,S003,R003,2,2426,1716.75,709.25, Birmingham Central,electronics
ORD400142,03/04/2025,C00002,P003,S003,R001,1,101,61.96,39.04,Birmingham Central ,accessories
ORD400143,04/04/2025,C00004,P002,S003,R002,3,706,508.42,197.58,Birmingham Central,Electronics
ORD400144,05/04/2025,C00001,P002,S003,R002,1,309,223.47,85.53, Birmingham Central,ELECTRONICS
ORD400145,06/04/2025,C00004,P001,S003,R003,4,1616,1087.55,528.45,Birmingham Central ,electronics
ORD400146,07/04/2025,C00004,P002,S003,R001,3,132,77.33,54.67,BIRMINGHAM CENTRAL,ELECTRONICS
ORD400147,08/04/2025,C00002,P002,S002,R003,1,1946,1143.65,802.35,MANCHESTER ARNDALE,Electronics
ORD400148,09/04/2025,C00001,P004,S001,R001,3,1651,1130.22,520.78,London Flagship ,ELECTRONICS
ORD400149,10/04/2025,C00002,P002,S003,R003,4,2074,1188.23,885.77,Birmingham Central ,ELECTRONICS
ORD400150,11/04/2025,C00004,P006,S003,R001,1,541,298.32,242.68,Birmingham Central ,gaming
ORD400151,12/04/2025,C00001,P002,S003,R001,5,957,601.6,355.4,BIRMINGHAM CENTRAL,electronics
ORD400152,13/04/2025,C00002,P002,S002,R001,1,2208,1451.42,756.58,MANCHESTER ARNDALE,ELECTRONICS
ORD400153,14/04/2025,C00004,P004,S002,R001,1,1972,1491.41,480.59,MANCHESTER ARNDALE,Electronics
ORD400154,15/04/2025,C00002,P005,S001,R003,2,748,470.7,277.3,London Flagship ,HOME OFFICE
ORD400155,16/04/2025,C00004,P002,S001,R001,3,1639,1025.1,613.9,LONDON FLAGSHIP,Electronics
ORD400156,17/04/2025,C00004,P003,S001,R002,1,1692,1299.25,392.75, London Flagship,accessories
ORD400157,18/04/2025,C00001,P001,S001,R001,4,1972,1490.2,481.8,LONDON FLAGSHIP,Electronics
ORD400158,19/04/2025,C00001,P004,S003,R001,2,608,481.19,126.81,Birmingham Central,Electronics
ORD400159,20/04/2025,C00002,P006,S001,R003,1,1693,955.68,737.32, London Flagship,gaming
ORD400160,21/04/2025,C00003,P005,S003,R003,3,2452,1718.33,733.67,Birmingham Central,HOME OFFICE
ORD400161,22/04/2025,C00001,P006,S002,R001,1,1268,985.7,282.3, Manchester Arndale,Gaming
ORD400162,23/04/2025,C00004,P003,S002,R003,1,1833,1228.74,604.26, Manchester Arndale,accessories
ORD400163,24/04/2025,C00003,P003,S003,R002,5,2014,1423.03,590.97,Birmingham Central,ACCESSORIES
ORD400164,25/04/2025,C00002,P003,S003,R003,1,918,621.48,296.52,Birmingham Central ,accessories
ORD400165,26/04/2025,C00004,P001,S003,R003,4,581,340.49,240.51,BIRMINGHAM CENTRAL,Electronics
ORD400166,27/04/2025,C00002,P006,S001,R002,3,289,180.66,108.34,London Flagship ,Gaming
ORD400167,28/04/2025,C00001,P002,S002,R001,3,1412,877.39,534.61, Manchester Arndale,Electronics
ORD400168,01/04/2025,C00004,P002,S001,R001,2,165,92.6,72.4,London Flagship,Electronics
ORD400169,02/04/2025,C00004,P002,S002,R002,2,293,214.25,78.75,Manchester Arndale,Electronics
ORD400170,03/04/2025,C00001,P002,S001,R003,5,1785,1301.83,483.17,London Flagship,electronics
ORD400171,04/04/2025,C00001,P001,S001,R001,4,2460,1565.84,894.16,LONDON FLAGSHIP,electronics
ORD400172,05/04/2025,C00002,P003,S003,R001,2,575,322.85,252.15,Birmingham Central,ACCESSORIES
ORD400173,06/04/2025,C00004,P002,S003,R002,3,654,392.92,261.08,Birmingham Central,ELECTRONICS
ORD400174,07/04/2025,C00004,P006,S001,R003,4,1552,1107.02,444.98,London Flagship ,Gaming
ORD400175,08/04/2025,C00001,P002,S003,R001,2,2240,1484.04,755.96, Birmingham Central,ELECTRONICS
ORD400176,09/04/2025,C00004,P006,S003,R002,4,803,541.77,261.23,BIRMINGHAM CENTRAL,GAMING
ORD400177,10/04/2025,C00004,P003,S002,R003,4,1892,1176.02,715.98,Manchester Arndale ,ACCESSORIES
ORD400178,11/04/2025,C00003,P003,S002,R003,1,1884,1337.92,546.08, Manchester Arndale,Accessories
ORD400179,12/04/2025,C00003,P003,S003,R003,5,1882,1064.36,817.64, Birmingham Central,accessories
ORD400180,13/04/2025,C00001,P001,S001,R002,2,2484,1699.67,784.33,London Flagship,Electronics
ORD400181,14/04/2025,C00003,P002,S001,R001,3,807,546.25,260.75,London Flagship,Electronics
ORD400182,15/04/2025,C00001,P004,S001,R002,3,1870,1132.27,737.73,London Flagship ,Electronics
ORD400183,16/04/2025,C00004,P002,S001,R002,3,1177,836.71,340.29,London Flagship,Electronics
ORD400184,17/04/2025,C00002,P001,S001,R001,4,443,347.41,95.59,London Flagship,Electronics
ORD400185,18/04/2025,C00001,P004,S003,R003,5,537,361.01,175.99,Birmingham Central,ELECTRONICS
ORD400186,19/04/2025,C00004,P002,S001,R002,2,1799,1203.46,595.54,London Flagship,Electronics
ORD400187,20/04/2025,C00004,P006,S002,R001,1,553,425.68,127.32,Manchester Arndale ,Gaming
ORD400188,21/04/2025,C00002,P003,S003,R001,5,1332,907.68,424.32,BIRMINGHAM CENTRAL,accessories
ORD400189,22/04/2025,C00004,P006,S001,R001,4,1714,1093.74,620.26,LONDON FLAGSHIP,gaming
ORD400190,23/04/2025,C00003,P006,S001,R002,1,1322,1033.94,288.06, London Flagship,Gaming
ORD400191,24/04/2025,C00002,P003,S002,R002,2,1724,1194.72,529.28, Manchester Arndale,Accessories
ORD400192,25/04/2025,C00002,P001,S001,R001,4,717,528.35,188.65,London Flagship,ELECTRONICS
ORD400193,26/04/2025,C00002,P001,S001,R002,2,2043,1128.64,914.36,LONDON FLAGSHIP,electronics
ORD400194,27/04/2025,C00004,P005,S003,R002,2,173,126.78,46.22, Birmingham Central,HOME OFFICE
ORD400195,28/04/2025,C00001,P001,S002,R001,2,2060,1539.85,520.15,MANCHESTER ARNDALE,ELECTRONICS
ORD400196,01/04/2025,C00002,P002,S001,R002,2,512,334.22,177.78,LONDON FLAGSHIP,electronics
ORD400197,02/04/2025,C00001,P002,S002,R002,3,917,511.5,405.5,Manchester Arndale,electronics
ORD400198,03/04/2025,C00002,P002,S003,R002,1,1841,1122.4,718.6,Birmingham Central ,ELECTRONICS
ORD400199,04/04/2025,C00004,P001,S001,R002,2,431,323.38,107.62,London Flagship ,ELECTRONICS
ORD400200,05/04/2025,C00001,P002,S001,R001,1,2367,1736.97,630.03,London Flagship ,electronics
ORD400201,06/04/2025,C00002,P005,S003,R003,5,2130,1245.87,884.13,Birmingham Central ,home office
ORD400202,07/04/2025,C00002,P005,S002,R002,4,1619,1080.18,538.82,Manchester Arndale ,Home Office
ORD400203,08/04/2025,C00001,P004,S003,R003,2,1504,1115.98,388.02,Birmingham Central ,ELECTRONICS
ORD400204,09/04/2025,C00002,P002,S001,R002,1,1708,1138.51,569.49,London Flagship,ELECTRONICS
ORD400205,10/04/2025,C00003,P006,S003,R002,1,1679,1285.01,393.99,BIRMINGHAM CENTRAL,Gaming
ORD400206,11/04/2025,C00004,P004,S003,R001,3,334,204.09,129.91,Birmingham Central,Electronics
ORD400207,12/04/2025,C00004,P002,S002,R003,3,2382,1601.32,780.68,Manchester Arndale,ELECTRONICS
ORD400208,13/04/2025,C00004,P002,S003,R001,3,2096,1504.27,591.73,Birmingham Central ,electronics
ORD400209,14/04/2025,C00002,P004,S003,R003,1,1085,744.59,340.41,Birmingham Central,ELECTRONICS
ORD400210,15/04/2025,C00002,P003,S002,R002,4,1371,937.8,433.2,Manchester Arndale ,accessories
ORD400211,16/04/2025,C00002,P004,S001,R002,3,2302,1746.02,555.98, London Flagship,electronics
ORD400212,17/04/2025,C00001,P003,S002,R003,5,2034,1148.94,885.06, Manchester Arndale,ACCESSORIES
ORD400213,18/04/2025,C00003,P004,S001,R003,5,994,758.11,235.89,London Flagship ,Electronics
ORD400214,19/04/2025,C00004,P003,S003,R001,3,1605,1106.97,498.03, Birmingham Central,accessories
ORD400215,20/04/2025,C00003,P004,S001,R003,4,1935,1407.52,527.48, London Flagship,Electronics
ORD400216,21/04/2025,C00002,P002,S002,R003,1,754,545.3,208.7,Manchester Arndale ,electronics
ORD400217,22/04/2025,C00004,P003,S001,R003,1,1494,1126.13,367.87, London Flagship,Accessories
ORD400218,23/04/2025,C00004,P002,S001,R002,2,1988,1396.32,591.68,London Flagship,Electronics
ORD400219,24/04/2025,C00002,P002,S003,R001,2,1471,898.99,572.01, Birmingham Central,electronics
ORD400220,25/04/2025,C00004,P003,S001,R001,3,2333,1341.06,991.94,London Flagship,ACCESSORIES
ORD400221,26/04/2025,C00002,P002,S001,R003,4,706,549.47,156.53, London Flagship,electronics
ORD400222,27/04/2025,C00001,P005,S001,R003,2,2372,1390.35,981.65,London Flagship ,home office
ORD400223,28/04/2025,C00001,P006,S003,R003,3,2206,1343.59,862.41, Birmingham Central,gaming
ORD400224,01/04/2025,C00001,P003,S003,R001,3,1634,1013.87,620.13, Birmingham Central,accessories
ORD400225,02/04/2025,C00001,P005,S002,R001,3,708,489.64,218.36,Manchester Arndale,HOME OFFICE
ORD400226,03/04/2025,C00002,P005,S002,R001,4,1010,786.62,223.38,Manchester Arndale ,HOME OFFICE
ORD400227,04/04/2025,C00003,P004,S001,R002,1,1118,843.48,274.52,London Flagship ,ELECTRONICS
ORD400228,05/04/2025,C00004,P004,S003,R001,2,2098,1422.04,675.96,BIRMINGHAM CENTRAL,Electronics
ORD400229,06/04/2025,C00002,P003,S002,R003,5,2334,1736.67,597.33,Manchester Arndale ,accessories
ORD400230,07/04/2025,C00002,P001,S002,R003,2,955,594.3,360.7,MANCHESTER ARNDALE,Electronics
ORD400231,08/04/2025,C00001,P006,S001,R002,5,2089,1646.97,442.03,LONDON FLAGSHIP,GAMING
ORD400232,09/04/2025,C00003,P002,S003,R001,5,1117,751.44,365.56,BIRMINGHAM CENTRAL,electronics
ORD400233,10/04/2025,C00002,P006,S003,R002,1,2048,1271.8,776.2,BIRMINGHAM CENTRAL,gaming
ORD400234,11/04/2025,C00004,P003,S002,R002,2,295,190.02,104.98, Manchester Arndale,accessories
ORD400235,12/04/2025,C00002,P004,S003,R001,1,1716,1189.24,526.76,BIRMINGHAM CENTRAL,Electronics
ORD400236,13/04/2025,C00001,P003,S001,R001,5,314,205.3,108.7,LONDON FLAGSHIP,accessories
ORD400237,14/04/2025,C00004,P005,S002,R002,5,2304,1641.82,662.18, Manchester Arndale,Home Office
ORD400238,15/04/2025,C00002,P006,S001,R003,2,796,577.06,218.94, London Flagship,GAMING
ORD400239,16/04/2025,C00003,P001,S003,R002,2,2107,1312.88,794.12, Birmingham Central,electronics
ORD400240,17/04/2025,C00004,P005,S003,R002,3,546,363.28,182.72,BIRMINGHAM CENTRAL,HOME OFFICE
ORD400241,18/04/2025,C00001,P002,S003,R001,5,204,128.02,75.98,Birmingham Central ,electronics
ORD400242,19/04/2025,C00002,P006,S002,R002,2,2412,1687.46,724.54,Manchester Arndale ,gaming
ORD400243,20/04/2025,C00004,P001,S001,R003,5,737,495.25,241.75,London Flagship ,electronics
ORD400244,21/04/2025,C00004,P002,S002,R003,1,1701,1194.04,506.96,MANCHESTER ARNDALE,electronics
ORD400245,22/04/2025,C00004,P006,S001,R002,3,966,556.7,409.3,LONDON FLAGSHIP,Gaming
ORD400246,23/04/2025,C00003,P002,S001,R002,4,527,341.81,185.19, London Flagship,electronics
ORD400247,24/04/2025,C00003,P003,S001,R002,3,1962,1118.06,843.94,LONDON FLAGSHIP,Accessories
ORD400248,25/04/2025,C00001,P005,S002,R002,3,1452,1056.74,395.26, Manchester Arndale,home office
ORD400249,26/04/2025,C00003,P004,S001,R001,5,1201,835.92,365.08, London Flagship,electronics
ORD400250,27/04/2025,C00001,P005,S001,R001,1,866,487.33,378.67, London Flagship,HOME OFFICE
ORD400251,28/04/2025,C00002,P004,S002,R002,3,1038,808.46,229.54, Manchester Arndale,ELECTRONICS
ORD400252,01/04/2025,C00002,P001,S003,R001,4,605,420.91,184.09,BIRMINGHAM CENTRAL,electronics
ORD400253,02/04/2025,C00002,P004,S001,R003,5,2017,1157.46,859.54,LONDON FLAGSHIP,Electronics
ORD400254,03/04/2025,C00001,P005,S002,R003,1,172,95.89,76.11,Manchester Arndale ,HOME OFFICE
