Order ID,Order Date,Customer ID,Product ID,Store ID,Sales Rep ID,Quantity,Sales Amount,Cost Amount,Gross Profit,Store Name,Category
ORD500069,14/05/2025,C00004,P003,S003,R002,5,2477,1392.45,1084.55,BIRMINGHAM CENTRAL,ACCESSORIES
ORD500070,15/05/2025,C00003,P005,S003,R003,5,2120,1261.76,858.24, Birmingham Central,HOME OFFICE
ORD500071,16/05/2025,C00001,P001,S001,R002,2,1506,1197.1,308.9,London Flagship,ELECTRONICS
ORD500072,17/05/2025,C00002,P005,S002,R003,1,2206,1406.33,799.67,Manchester Arndale,HOME OFFICE
ORD500073,18/05/2025,C00004,P001,S001,R002,5,1089,700.89,388.11, London Flagship,Electronics
ORD500074,19/05/2025,C00003,P002,S001,R003,4,2083,1589.45,493.55,London Flagship ,electronics
ORD500075,20/05/2025,C00001,P005,S003,R003,4,1324,1006.88,317.12, Birmingham Central,home office
ORD500076,21/05/2025,C00001,P001,S001,R002,4,1960,1538.17,421.83,London Flagship,electronics
ORD500077,22/05/2025,C00003,P003,S001,R001,4,1424,819.58,604.42,London Flagship,ACCESSORIES
ORD500078,23/05/2025,C00003,P001,S002,R002,5,828,562.51,265.49,Manchester Arndale,electronics
ORD500079,24/05/2025,C00002,P004,S001,R002,5,430,289.39,140.61,LONDON FLAGSHIP,electronics
ORD500080,25/05/2025,C00002,P004,S001,R001,1,1835,1289.77,545.23,London Flagship ,ELECTRONICS
ORD500081,26/05/2025,C00001,P006,S001,R002,2,345,208.49,136.51,LONDON FLAGSHIP,Gaming
ORD500082,27/05/2025,C00004,P002,S002,R003,2,754,556.7,197.3,Manchester Arndale ,electronics
ORD500083,28/05/2025,C00004,P002,S002,R001,1,1518,1123.79,394.21,Manchester Arndale ,ELECTRONICS
ORD500084,01/05/2025,C00002,P001,S002,R002,2,1557,1022.61,534.39,Manchester Arndale ,electronics
ORD500085,02/05/2025,C00001,P004,S003,R003,2,2254,1368.41,885.59,Birmingham Central ,ELECTRONICS
ORD500086,03/05/2025,C00004,P003,S003,R001,4,153,107.33,45.67,Birmingham Central ,accessories
ORD500087,04/05/2025,C00001,P003,S003,R003,2,1222,819.34,402.66,BIRMINGHAM CENTRAL,ACCESSORIES
ORD500088,05/05/2025,C00004,P002,S003,R001,4,1809,1025.7,783.3, Birmingham Central,electronics
ORD500089,06/05/2025,C00002,P001,S002,R003,3,878,616.41,261.59,MANCHESTER ARNDALE,electronics
ORD500090,07/05/2025,C00001,P004,S003,R002,4,599,435.02,163.98,Birmingham Central,Electronics
ORD500091,08/05/2025,C00003,P006,S003,R002,4,696,420.71,275.29,BIRMINGHAM CENTRAL,Gaming
ORD500092,09/05/2025,C00002,P005,S003,R001,1,1326,1017.41,308.59,Birmingham Central,HOME OFFICE
ORD500093,10/05/2025,C00002,P001,S003,R003,4,1119,655.91,463.09, Birmingham Central,ELECTRONICS
ORD500094,11/05/2025,C00002,P003,S001,R002,3,1936,1532.98,403.02,London Flagship,ACCESSORIES
ORD500095,12/05/2025,C00002,P005,S002,R001,5,1834,1113.92,720.08,MANCHESTER ARNDALE,home office
ORD500096,13/05/2025,C00002,P001,S001,R001,3,383,243.95,139.05, London Flagship,ELECTRONICS
ORD500097,14/05/2025,C00004,P003,S001,R003,4,1230,861.85,368.15,London Flagship ,accessories
ORD500098,15/05/2025,C00004,P005,S001,R003,3,2369,1537.79,831.21,London Flagship,HOME OFFICE
ORD500099,16/05/2025,C00002,P002,S001,R002,5,515,299.26,215.74, London Flagship,electronics
ORD500100,17/05/2025,C00003,P003,S001,R001,5,1658,1216.47,441.53,London Flagship,Accessories
ORD500101,18/05/2025,C00002,P002,S003,R002,1,1590,1251.12,338.88,BIRMINGHAM CENTRAL,electronics
ORD500102,19/05/2025,C00002,P005,S001,R001,3,1892,1447.61,444.39,London Flagship,HOME OFFICE
ORD500103,20/05/2025,C00001,P001,S003,R001,1,1072,817.79,254.21, Birmingham Central,ELECTRONICS
ORD500104,21/05/2025,C00004,P001,S001,R001,3,1813,1324.07,488.93,London Flagship ,Electronics
ORD500105,22/05/2025,C00001,P002,S003,R001,2,2494,1783.04,710.96,BIRMINGHAM CENTRAL,electronics
ORD500106,23/05/2025,C00001,P004,S002,R002,1,2162,1266.55,895.45,MANCHESTER ARNDALE,ELECTRONICS
ORD500107,24/05/2025,C00003,P006,S002,R001,4,996,716.54,279.46, Manchester Arndale,gaming
ORD500108,25/05/2025,C00001,P003,S001,R003,5,1438,791.41,646.59,LONDON FLAGSHIP,ACCESSORIES
ORD500109,26/05/2025,C00003,P001,S002,R001,3,1706,1217.85,488.15,Manchester Arndale,ELECTRONICS
ORD500110,27/05/2025,C00001,P006,S002,R002,3,698,545.7,152.3,Manchester Arndale,GAMING
ORD500111,28/05/2025,C00001,P004,S003,R001,5,1440,1053.99,386.01,Birmingham Central ,ELECTRONICS
ORD500112,01/05/2025,C00001,P003,S001,R001,1,311,202.58,108.42,London Flagship ,ACCESSORIES
ORD500113,02/05/2025,C00003,P006,S001,R003,1,1893,1433.29,459.71,LONDON FLAGSHIP,GAMING
ORD500114,03/05/2025,C00002,P002,S001,R003,4,1496,923.13,572.87, London Flagship,Electronics
ORD500115,04/05/2025,C00002,P005,S002,R003,1,1475,1174.45,300.55,Manchester Arndale ,HOME OFFICE
ORD500116,05/05/2025,C00002,P001,S001,R003,2,2284,1754.27,529.73, London Flagship,electronics
ORD500117,06/05/2025,C00001,P004,S002,R003,1,1902,1507.68,394.32,Manchester Arndale ,ELECTRONICS
ORD500118,07/05/2025,C00003,P004,S003,R003,4,2320,1630.69,689.31,Birmingham Central ,Electronics
ORD500119,08/05/2025,C00004,P001,S001,R003,3,1056,774.05,281.95,LONDON FLAGSHIP,electronics
ORD500120,09/05/2025,C00004,P006,S003,R002,5,1351,993.41,357.59,Birmingham Central ,Gaming
ORD500121,10/05/2025,C00002,P005,S001,R003,3,310,174.84,135.16,LONDON FLAGSHIP,HOME OFFICE
ORD500122,11/05/2025,C00003,P001,S001,R001,1,1448,928.78,519.22, London Flagship,Electronics
ORD500123,12/05/2025,C00004,P006,S002,R002,2,981,618.23,362.77, Manchester Arndale,gaming
ORD500124,13/05/2025,C00001,P001,S001,R002,4,1998,1185.83,812.17,London Flagship,ELECTRONICS
ORD500125,14/05/2025,C00003,P001,S002,R002,5,2100,1645.67,454.33,Manchester Arndale,Electronics
ORD500126,15/05/2025,C00002,P001,S003,R003,5,1839,1067.11,771.89,BIRMINGHAM CENTRAL,Electronics
ORD500127,16/05/2025,C00002,P006,S001,R001,2,1683,1061.72,621.28,London Flagship ,GAMING
ORD500128,17/05/2025,C00002,P005,S002,R002,1,1370,980.18,389.82, Manchester Arndale,HOME OFFICE
ORD500129,18/05/2025,C00003,P004,S002,R003,3,1891,1289.6,601.4,Manchester Arndale,ELECTRONICS
ORD500130,19/05/2025,C00003,P001,S001,R002,4,903,666.13,236.87,LONDON FLAGSHIP,electronics
ORD500131,20/05/2025,C00001,P002,S003,R002,1,1693,1000.76,692.24,BIRMINGHAM CENTRAL,Electronics
ORD500132,21/05/2025,C00001,P001,S003,R001,1,925,702.95,222.05, Birmingham Central,ELECTRONICS
ORD500133,22/05/2025,C00001,P001,S003,R002,3,1196,944.91,251.09,Birmingham Central ,electronics
ORD500134,23/05/2025,C00004,P006,S002,R002,5,117,74,43, Manchester Arndale,GAMING
ORD500135,24/05/2025,C00004,P001,S001,R003,5,1526,996.07,529.93,London Flagship,Electronics
ORD500136,25/05/2025,C00001,P001,S002,R002,3,688,451.87,236.13, Manchester Arndale,Electronics
ORD500137,26/05/2025,C00002,P005,S002,R001,2,1339,895.8,443.2,MANCHESTER ARNDALE,HOME OFFICE
ORD500138,27/05/2025,C00001,P001,S003,R003,3,1033,761.51,271.49,Birmingham Central ,Electronics
ORD500139,28/05/2025,C00004,P001,S001,R001,1,1648,1083.71,564.29,London Flagship,electronics
ORD500140,01/05/2025,C00002,P006,S002,R001,1,1807,1097.46,709.54,Manchester Arndale,gaming
ORD500141,02/05/2025,C00002,P002,S001,R003,1,1541,963.49,577.51,London Flagship ,electronics
ORD500142,03/05/2025,C00001,P005,S003,R002,1,825,571.43,253.57,BIRMINGHAM CENTRAL,Home Office
ORD500143,04/05/2025,C00001,P001,S002,R001,1,1237,776.06,460.94,Manchester Arndale ,ELECTRONICS
ORD500144,05/05/2025,C00001,P005,S001,R001,1,258,198.2,59.8,London Flagship,HOME OFFICE
ORD500145,06/05/2025,C00004,P001,S001,R001,4,1829,1417.68,411.32,London Flagship,electronics
ORD500146,07/05/2025,C00003,P002,S002,R001,4,2070,1350.24,719.76, Manchester Arndale,electronics
ORD500147,08/05/2025,C00001,P006,S001,R003,4,2362,1615.29,746.71,London Flagship ,Gaming
ORD500148,09/05/2025,C00004,P004,S001,R002,3,2458,1468.45,989.55,LONDON FLAGSHIP,electronics
ORD500149,10/05/2025,C00003,P001,S001,R001,5,1219,850.51,368.49, London Flagship,Electronics
ORD500150,11/05/2025,C00001,P005,S002,R003,3,412,281.34,130.66,MANCHESTER ARNDALE,home office
ORD500151,12/05/2025,C00001,P006,S001,R003,1,2232,1777.13,454.87,London Flagship,GAMING
ORD500152,13/05/2025,C00001,P005,S002,R002,2,301,209.87,91.13,MANCHESTER ARNDALE,home office
ORD500153,14/05/2025,C00003,P004,S002,R001,5,637,385.92,251.08,Manchester Arndale,Electronics
ORD500154,15/05/2025,C00001,P006,S001,R003,5,1775,1177.57,597.43,London Flagship ,Gaming
ORD500155,16/05/2025,C00001,P006,S001,R003,1,2254,1445.12,808.88, London Flagship,GAMING
ORD500156,17/05/2025,C00003,P004,S002,R002,2,804,524.95,279.05,Manchester Arndale ,Electronics
ORD500157,18/05/2025,C00002,P001,S003,R002,3,926,725.09,200.91,BIRMINGHAM CENTRAL,ELECTRONICS
ORD500158,19/05/2025,C00002,P002,S002,R002,3,995,749.24,245.76, Manchester Arndale,ELECTRONICS
ORD500159,20/05/2025,C00001,P002,S003,R003,1,169,118.41,50.59,Birmingham Central ,ELECTRONICS
ORD500160,21/05/2025,C00002,P002,S003,R002,2,339,270.15,68.85,BIRMINGHAM CENTRAL,electronics
ORD500161,22/05/2025,C00003,P006,S001,R002,2,2019,1176.75,842.25, London Flagship,GAMING
ORD500162,23/05/2025,C00003,P005,S003,R003,3,256,190.21,65.79,BIRMINGHAM CENTRAL,home office
ORD500163,24/05/2025,C00002,P004,S001,R001,5,2068,1598.88,469.12, London Flagship,electronics
ORD500164,25/05/2025,C00002,P003,S002,R001,3,698,552.04,145.96,Manchester Arndale,Accessories
ORD500165,26/05/2025,C00001,P005,S002,R002,2,1283,831.17,451.83, Manchester Arndale,home office
ORD500166,27/05/2025,C00001,P006,S001,R003,5,558,314.11,243.89,London Flagship ,Gaming
ORD500167,28/05/2025,C00003,P004,S001,R002,5,587,326.29,260.71,London Flagship ,electronics
ORD500168,01/05/2025,C00002,P004,S003,R001,4,282,157.84,124.16,BIRMINGHAM CENTRAL,Electronics
ORD500169,02/05/2025,C00003,P002,S002,R003,1,608,394.89,213.11,Manchester Arndale,ELECTRONICS
ORD500170,03/05/2025,C00001,P004,S001,R003,2,1481,824.77,656.23,LONDON FLAGSHIP,electronics
ORD500171,04/05/2025,C00001,P006,S002,R002,3,2056,1321.65,734.35,MANCHESTER ARNDALE,Gaming
ORD500172,05/05/2025,C00004,P005,S002,R001,1,2140,1523.51,616.49,Manchester Arndale,home office
ORD500173,06/05/2025,C00003,P002,S001,R003,1,2483,1937.88,545.12, London Flagship,Electronics
ORD500174,07/05/2025,C00002,P005,S003,R003,4,247,152.44,94.56, Birmingham Central,home office
ORD500175,08/05/2025,C00001,P005,S002,R002,3,2279,1438.86,840.14,Manchester Arndale,home office
ORD500176,09/05/2025,C00003,P003,S001,R001,4,1958,1506.67,451.33, London Flagship,ACCESSORIES
ORD500177,10/05/2025,C00002,P004,S002,R003,1,396,239.78,156.22,MANCHESTER ARNDALE,Electronics
ORD500178,11/05/2025,C00003,P001,S003,R003,2,1682,1119.04,562.96, Birmingham Central,electronics
ORD500179,12/05/2025,C00001,P003,S003,R001,5,357,218.6,138.4,BIRMINGHAM CENTRAL,accessories
ORD500180,13/05/2025,C00003,P006,S002,R003,4,1413,1094.56,318.44,MANCHESTER ARNDALE,Gaming
ORD500181,14/05/2025,C00002,P006,S002,R003,4,949,667.61,281.39,MANCHESTER ARNDALE,Gaming
ORD500182,15/05/2025,C00004,P001,S002,R003,5,1683,1030.14,652.86,Manchester Arndale,electronics
ORD500183,16/05/2025,C00001,P005,S002,R003,5,1404,823.39,580.61,Manchester Arndale ,HOME OFFICE
ORD500184,17/05/2025,C00003,P001,S003,R001,3,1678,1198.07,479.93,BIRMINGHAM CENTRAL,Electronics
ORD500185,18/05/2025,C00004,P003,S001,R001,3,321,224.78,96.22,LONDON FLAGSHIP,ACCESSORIES
ORD500186,19/05/2025,C00001,P001,S002,R002,5,1716,1004.43,711.57,MANCHESTER ARNDALE,electronics
ORD500187,20/05/2025,C00001,P006,S001,R003,2,138,95.49,42.51,LONDON FLAGSHIP,Gaming
ORD500188,21/05/2025,C00002,P002,S002,R001,1,720,401.38,318.62,Manchester Arndale ,electronics
ORD500189,22/05/2025,C00003,P005,S001,R002,1,1853,1442.1,410.9,London Flagship ,HOME OFFICE
ORD500190,23/05/2025,C00004,P006,S003,R002,4,1163,679.2,483.8, Birmingham Central,GAMING
ORD500191,24/05/2025,C00003,P006,S002,R003,1,1302,1024.84,277.16,MANCHESTER ARNDALE,gaming
ORD500192,25/05/2025,C00002,P001,S002,R002,5,1932,1382.62,549.38,Manchester Arndale ,Electronics
ORD500193,26/05/2025,C00003,P004,S002,R003,3,1682,1057.24,624.76, Manchester Arndale,ELECTRONICS
ORD500194,27/05/2025,C00004,P006,S002,R003,1,453,321.09,131.91,Manchester Arndale ,Gaming
ORD500195,28/05/2025,C00004,P006,S002,R001,1,2318,1669.64,648.36,MANCHESTER ARNDALE,gaming
ORD500196,01/05/2025,C00002,P001,S001,R001,5,1264,724.53,539.47,London Flagship,ELECTRONICS
ORD500197,02/05/2025,C00004,P006,S002,R001,4,652,428.21,223.79, Manchester Arndale,GAMING
ORD500198,03/05/2025,C00003,P004,S003,R001,5,2495,1496.02,998.98, Birmingham Central,Electronics
ORD500199,04/05/2025,C00002,P006,S001,R002,2,2114,1562.78,551.22,LONDON FLAGSHIP,gaming
ORD500200,05/05/2025,C00003,P006,S001,R002,1,1296,948.65,347.35, London Flagship,Gaming
ORD500201,06/05/2025,C00003,P002,S002,R002,3,651,511.97,139.03,MANCHESTER ARNDALE,ELECTRONICS
ORD500202,07/05/2025,C00001,P004,S003,R003,2,485,323.78,161.22,Birmingham Central ,ELECTRONICS
ORD500203,08/05/2025,C00003,P001,S003,R003,2,165,92.79,72.21,BIRMINGHAM CENTRAL,Electronics
ORD500204,09/05/2025,C00003,P004,S003,R001,3,659,493.73,165.27,Birmingham Central ,ELECTRONICS
ORD500205,10/05/2025,C00001,P006,S003,R001,5,2371,1343.79,1027.21, Birmingham Central,GAMING
ORD500206,11/05/2025,C00004,P003,S003,R001,4,986,697.89,288.11,BIRMINGHAM CENTRAL,accessories
ORD500207,12/05/2025,C00002,P001,S003,R001,5,192,111.07,80.93,Birmingham Central ,ELECTRONICS
ORD500208,13/05/2025,C00004,P003,S002,R001,4,2224,1711.66,512.34,MANCHESTER ARNDALE,accessories
ORD500209,14/05/2025,C00004,P006,S001,R002,5,1711,1074.66,636.34, London Flagship,GAMING
ORD500210,15/05/2025,C00003,P005,S001,R002,3,116,68.42,47.58,LONDON FLAGSHIP,HOME OFFICE
ORD500211,16/05/2025,C00003,P003,S003,R002,3,1105,793.65,311.35,BIRMINGHAM CENTRAL,accessories
ORD500212,17/05/2025,C00004,P001,S003,R003,1,698,395.57,302.43,BIRMINGHAM CENTRAL,electronics
ORD500213,18/05/2025,C00001,P002,S002,R003,5,1566,980.66,585.34,Manchester Arndale,electronics
ORD500214,19/05/2025,C00001,P003,S001,R001,2,842,631.17,210.83, London Flagship,Accessories
ORD500215,20/05/2025,C00001,P004,S001,R001,5,1073,857.84,215.16,LONDON FLAGSHIP,Electronics
ORD500216,21/05/2025,C00004,P004,S002,R003,3,2416,1693.09,722.91, Manchester Arndale,ELECTRONICS
ORD500217,22/05/2025,C00003,P004,S002,R003,1,921,578.68,342.32, Manchester Arndale,ELECTRONICS
ORD500218,23/05/2025,C00001,P004,S001,R001,3,1413,1031.01,381.99, London Flagship,ELECTRONICS
ORD500219,24/05/2025,C00004,P002,S001,R002,2,1413,1086.61,326.39,London Flagship,Electronics
ORD500220,25/05/2025,C00003,P006,S001,R002,5,1893,1378.9,514.1, London Flagship,Gaming
ORD500221,26/05/2025,C00004,P001,S001,R003,4,788,590.68,197.32,London Flagship ,Electronics
ORD500222,27/05/2025,C00004,P006,S002,R002,1,1250,732.5,517.5,MANCHESTER ARNDALE,Gaming
ORD500223,28/05/2025,C00002,P001,S001,R002,4,1557,1099,458, London Flagship,Electronics
ORD500224,01/05/2025,C00001,P004,S001,R003,3,819,568.68,250.32,LONDON FLAGSHIP,ELECTRONICS
ORD500225,02/05/2025,C00001,P003,S001,R001,2,2312,1717.22,594.78, London Flagship,ACCESSORIES
ORD500226,03/05/2025,C00003,P001,S002,R002,3,670,479.34,190.66,MANCHESTER ARNDALE,Electronics
ORD500227,04/05/2025,C00004,P006,S002,R003,5,763,574.65,188.35,MANCHESTER ARNDALE,GAMING
ORD500228,05/05/2025,C00001,P003,S001,R001,1,2092,1372.02,719.98,London Flagship,Accessories
ORD500229,06/05/2025,C00003,P004,S002,R002,1,891,649.14,241.86,Manchester Arndale,Electronics
ORD500230,07/05/2025,C00004,P005,S001,R002,1,949,595.93,353.07,LONDON FLAGSHIP,home office
ORD500231,08/05/2025,C00004,P005,S001,R003,4,1112,777.87,334.13, London Flagship,Home Office
ORD500232,09/05/2025,C00004,P001,S001,R002,2,2121,1413.09,707.91, London Flagship,electronics
ORD500233,10/05/2025,C00001,P005,S003,R003,3,1484,968.53,515.47,Birmingham Central ,Home Office
ORD500234,11/05/2025,C00003,P004,S003,R001,4,2255,1690.19,564.81,BIRMINGHAM CENTRAL,ELECTRONICS
ORD500235,12/05/2025,C00003,P006,S003,R002,5,2313,1593.94,719.06, Birmingham Central,gaming
ORD500236,13/05/2025,C00004,P006,S002,R001,3,2432,1653.8,778.2, Manchester Arndale,gaming
ORD500237,14/05/2025,C00001,P003,S001,R002,5,926,706.18,219.82,London Flagship ,accessories
ORD500238,15/05/2025,C00004,P003,S002,R001,4,2474,1769.49,704.51,MANCHESTER ARNDALE,accessories
ORD500239,16/05/2025,C00003,P003,S003,R003,5,906,591.15,314.85,BIRMINGHAM CENTRAL,ACCESSORIES
ORD500240,17/05/2025,C00002,P005,S003,R002,1,480,270.24,209.76,Birmingham Central ,home office
ORD500241,18/05/2025,C00001,P005,S001,R002,2,1480,1116.5,363.5,London Flagship ,home office
ORD500242,19/05/2025,C00002,P005,S002,R003,3,1779,1233.32,545.68,MANCHESTER ARNDALE,HOME OFFICE
ORD500243,20/05/2025,C00002,P001,S003,R001,5,459,262.22,196.78,BIRMINGHAM CENTRAL,electronics
ORD500244,21/05/2025,C00003,P002,S003,R002,1,1934,1545.14,388.86,Birmingham Central ,ELECTRONICS
ORD500245,22/05/2025,C00004,P005,S001,R003,4,2034,1235.23,798.77,London Flagship ,HOME OFFICE
ORD500246,23/05/2025,C00003,P001,S001,R001,3,2130,1353.32,776.68,London Flagship ,Electronics
ORD500247,24/05/2025,C00003,P001,S001,R001,5,1018,704.05,313.95,London Flagship ,Electronics
ORD500248,25/05/2025,C00003,P003,S002,R002,4,2225,1518.22,706.78,Manchester Arndale ,accessories
ORD500249,26/05/2025,C00001,P002,S001,R003,4,261,151.46,109.54, London Flagship,electronics
ORD500250,27/05/2025,C00004,P002,S003,R002,4,1189,887.18,301.82,Birmingham Central,electronics
ORD500251,28/05/2025,C00003,P001,S003,R003,2,632,378.3,253.7,Birmingham Central ,Electronics
ORD500252,01/05/2025,C00002,P002,S001,R001,4,333,240.4,92.6,LONDON FLAGSHIP,Electronics
ORD500253,02/05/2025,C00004,P001,S002,R003,3,2140,1453.63,686.37,Manchester Arndale,electronics
