Order ID,Order Date,Customer ID,Product ID,Store ID,Sales Rep ID,Quantity,Sales Amount,Cost Amount,Gross Profit,Store Name,Category
ORD200031,04/02/2025,C00001,P002,S001,R001,3,635,481.71,153.29,London Flagship ,electronics
ORD200032,05/02/2025,C00001,P006,S002,R003,4,2019,1277.72,741.28, Manchester Arndale,GAMING
ORD200033,06/02/2025,C00003,P001,S001,R002,3,2017,1388.68,628.32,London Flagship,Electronics
ORD200034,07/02/2025,C00004,P006,S002,R002,1,1306,808.2,497.8,MANCHESTER ARNDALE,GAMING
ORD200035,08/02/2025,C00002,P005,S002,R003,2,929,674.46,254.54,Manchester Arndale,HOME OFFICE
ORD200036,09/02/2025,C00001,P003,S002,R001,2,789,574.54,214.46,MANCHESTER ARNDALE,ACCESSORIES
ORD200037,10/02/2025,C00004,P002,S003,R002,2,1854,1472.47,381.53,Birmingham Central ,Electronics
ORD200038,11/02/2025,C00004,P006,S002,R003,5,692,390.64,301.36,Manchester Arndale,gaming
ORD200039,12/02/2025,C00001,P004,S001,R002,3,760,419.09,340.91, London Flagship,ELECTRONICS
ORD200040,13/02/2025,C00003,P006,S001,R001,1,619,344.46,274.54,London Flagship ,gaming
ORD200041,14/02/2025,C00002,P006,S001,R003,4,1002,661.94,340.06,London Flagship ,gaming
ORD200042,15/02/2025,C00004,P002,S002,R001,2,231,171.68,59.32, Manchester Arndale,electronics
ORD200043,16/02/2025,C00003,P004,S001,R003,4,854,645.01,208.99,LONDON FLAGSHIP,electronics
ORD200044,17/02/2025,C00004,P004,S001,R001,4,203,148.51,54.49, London Flagship,Electronics
ORD200045,18/02/2025,C00001,P006,S003,R001,2,1385,978.86,406.14,Birmingham Central ,GAMING
ORD200046,19/02/2025,C00001,P002,S002,R001,4,1055,691.96,363.04,Manchester Arndale,ELECTRONICS
ORD200047,20/02/2025,C00001,P006,S002,R001,4,1229,884.84,344.16,Manchester Arndale ,Gaming
ORD200048,21/02/2025,C00003,P001,S001,R003,3,2203,1699.07,503.93,LONDON FLAGSHIP,electronics
ORD200049,22/02/2025,C00002,P001,S001,R003,5,989,785.54,203.46,London Flagship ,ELECTRONICS
ORD200050,23/02/2025,C00003,P003,S001,R002,4,1080,842.94,237.06, London Flagship,Accessories
ORD200051,24/02/2025,C00001,P003,S002,R003,4,1581,1238.29,342.71,MANCHESTER ARNDALE,accessories
ORD200052,25/02/2025,C00004,P002,S003,R002,5,228,152.48,75.52, Birmingham Central,electronics
ORD200053,26/02/2025,C00003,P005,S003,R001,2,1385,968.41,416.59,Birmingham Central ,HOME OFFICE
ORD200054,27/02/2025,C00003,P001,S001,R001,1,1218,693.82,524.18,LONDON FLAGSHIP,ELECTRONICS
ORD200055,28/02/2025,C00004,P004,S003,R001,3,1487,860.61,626.39,Birmingham Central,ELECTRONICS
ORD200056,01/02/2025,C00002,P002,S003,R002,3,620,390.13,229.87,BIRMINGHAM CENTRAL,ELECTRONICS
ORD200057,02/02/2025,C00003,P003,S003,R002,2,995,775.62,219.38, Birmingham Central,accessories
ORD200058,03/02/2025,C00003,P006,S001,R002,4,649,401.32,247.68, London Flagship,Gaming
ORD200059,04/02/2025,C00004,P001,S003,R003,1,2326,1849.69,476.31,BIRMINGHAM CENTRAL,Electronics
ORD200060,05/02/2025,C00004,P003,S003,R003,3,1185,819.71,365.29,BIRMINGHAM CENTRAL,accessories
ORD200061,06/02/2025,C00001,P004,S001,R001,5,1389,1030.2,358.8,LONDON FLAGSHIP,electronics
ORD200062,07/02/2025,C00001,P003,S003,R002,5,1941,1146.71,794.29, Birmingham Central,accessories
ORD200063,08/02/2025,C00003,P001,S001,R001,4,2390,1851.23,538.77,LONDON FLAGSHIP,electronics
ORD200064,09/02/2025,C00001,P004,S001,R002,3,2457,1548,909,London Flagship,Electronics
ORD200065,10/02/2025,C00003,P006,S003,R001,5,2127,1316.73,810.27,Birmingham Central,gaming
ORD200066,11/02/2025,C00002,P004,S003,R002,4,2002,1383.1,618.9,BIRMINGHAM CENTRAL,Electronics
ORD200067,12/02/2025,C00002,P004,S002,R002,2,1098,758.74,339.26,Manchester Arndale,Electronics
ORD200068,13/02/2025,C00004,P006,S002,R001,3,1767,1219.13,547.87,MANCHESTER ARNDALE,Gaming
ORD200069,14/02/2025,C00002,P004,S002,R003,3,1500,970.93,529.07,Manchester Arndale,ELECTRONICS
ORD200070,15/02/2025,C00001,P005,S003,R003,2,826,470.49,355.51,BIRMINGHAM CENTRAL,home office
ORD200071,16/02/2025,C00002,P003,S002,R002,3,1676,1175.19,500.81, Manchester Arndale,accessories
ORD200072,17/02/2025,C00004,P004,S001,R003,2,1193,831.45,361.55, London Flagship,electronics
ORD200073,18/02/2025,C00003,P004,S001,R003,5,2405,1409.54,995.46, London Flagship,Electronics
ORD200074,19/02/2025,C00001,P004,S001,R003,1,665,488.99,176.01,London Flagship,ELECTRONICS
ORD200075,20/02/2025,C00004,P002,S001,R003,1,1400,1091.52,308.48,LONDON FLAGSHIP,electronics
ORD200076,21/02/2025,C00002,P002,S002,R002,5,1527,1024.1,502.9,MANCHESTER ARNDALE,ELECTRONICS
ORD200077,22/02/2025,C00004,P003,S003,R001,4,2100,1348.11,751.89,Birmingham Central,ACCESSORIES
ORD200078,23/02/2025,C00004,P003,S001,R003,1,1688,1314.02,373.98,LONDON FLAGSHIP,ACCESSORIES
ORD200079,24/02/2025,C00003,P001,S002,R003,5,2406,1489.18,916.82,MANCHESTER ARNDALE,Electronics
ORD200080,25/02/2025,C00003,P002,S002,R003,4,1455,1095.21,359.79,MANCHESTER ARNDALE,Electronics
ORD200081,26/02/2025,C00001,P006,S001,R001,3,873,623.74,249.26,London Flagship ,Gaming
ORD200082,27/02/2025,C00002,P002,S003,R003,4,1405,1086.82,318.18,Birmingham Central,electronics
ORD200083,28/02/2025,C00004,P004,S003,R003,2,348,230.01,117.99,Birmingham Central ,electronics
ORD200084,01/02/2025,C00004,P001,S002,R002,5,798,572.91,225.09,MANCHESTER ARNDALE,ELECTRONICS
ORD200085,02/02/2025,C00003,P004,S001,R001,3,651,373.1,277.9,London Flagship ,electronics
ORD200086,03/02/2025,C00003,P001,S003,R001,4,2027,1339.81,687.19, Birmingham Central,electronics
ORD200087,04/02/2025,C00002,P005,S001,R003,1,2050,1167.56,882.44, London Flagship,home office
ORD200088,05/02/2025,C00001,P003,S003,R003,1,1735,1251.19,483.81,Birmingham Central,accessories
ORD200089,06/02/2025,C00004,P003,S001,R002,5,1054,631.5,422.5,London Flagship,accessories
ORD200090,07/02/2025,C00002,P003,S003,R001,4,665,464.12,200.88,Birmingham Central ,accessories
ORD200091,08/02/2025,C00004,P006,S001,R001,1,890,632.48,257.52,London Flagship,gaming
ORD200092,09/02/2025,C00003,P003,S001,R003,1,1862,1067.92,794.08, London Flagship,accessories
ORD200093,10/02/2025,C00004,P004,S002,R001,5,1266,932.52,333.48,Manchester Arndale ,electronics
ORD200094,11/02/2025,C00002,P002,S002,R002,5,1550,1153.37,396.63,MANCHESTER ARNDALE,electronics
ORD200095,12/02/2025,C00002,P001,S001,R001,4,2190,1563.15,626.85,LONDON FLAGSHIP,Electronics
ORD200096,13/02/2025,C00001,P004,S002,R002,3,492,329.79,162.21,MANCHESTER ARNDALE,Electronics
ORD200097,14/02/2025,C00003,P002,S001,R003,5,873,528.95,344.05,LONDON FLAGSHIP,ELECTRONICS
ORD200098,15/02/2025,C00004,P001,S001,R003,3,299,230.21,68.79,London Flagship ,electronics
ORD200099,16/02/2025,C00004,P006,S003,R001,1,412,294.11,117.89,Birmingham Central,Gaming
ORD200100,17/02/2025,C00004,P005,S002,R001,1,2336,1850.66,485.34,Manchester Arndale ,home office
ORD200101,18/02/2025,C00003,P001,S002,R001,2,1286,857.06,428.94,Manchester Arndale,electronics
ORD200102,19/02/2025,C00004,P003,S001,R001,5,1645,975.23,669.77,London Flagship ,Accessories
ORD200103,20/02/2025,C00002,P002,S001,R003,3,1580,938.51,641.49,London Flagship,Electronics
ORD200104,21/02/2025,C00002,P005,S003,R003,3,1998,1166.05,831.95,Birmingham Central ,home office
ORD200105,22/02/2025,C00003,P004,S002,R001,2,1132,782.29,349.71,Manchester Arndale,electronics
ORD200106,23/02/2025,C00003,P003,S002,R002,3,743,570.31,172.69, Manchester Arndale,accessories
ORD200107,24/02/2025,C00004,P002,S001,R002,5,631,385.23,245.77,LONDON FLAGSHIP,electronics
ORD200108,25/02/2025,C00001,P003,S001,R003,2,297,214.96,82.04,LONDON FLAGSHIP,Accessories
ORD200109,26/02/2025,C00001,P004,S002,R001,2,1392,877.3,514.7, Manchester Arndale,electronics
ORD200110,27/02/2025,C00002,P003,S003,R003,3,1321,751.99,569.01,Birmingham Central ,ACCESSORIES
ORD200111,28/02/2025,C00004,P003,S003,R001,2,2479,1747.39,731.61,Birmingham Central,ACCESSORIES
ORD200112,01/02/2025,C00004,P001,S001,R003,5,913,625.84,287.16,London Flagship,ELECTRONICS
ORD200113,02/02/2025,C00001,P003,S002,R001,5,1193,665.25,527.75,MANCHESTER ARNDALE,ACCESSORIES
ORD200114,03/02/2025,C00002,P002,S003,R003,1,875,655.51,219.49,Birmingham Central ,electronics
ORD200115,04/02/2025,C00004,P006,S003,R001,3,2308,1813.11,494.89, Birmingham Central,GAMING
ORD200116,05/02/2025,C00001,P001,S002,R001,1,817,631.83,185.17,MANCHESTER ARNDALE,ELECTRONICS
ORD200117,06/02/2025,C00004,P005,S001,R002,2,1679,1275.25,403.75, London Flagship,HOME OFFICE
ORD200118,07/02/2025,C00001,P002,S001,R003,3,763,576.61,186.39, London Flagship,electronics
ORD200119,08/02/2025,C00004,P005,S001,R001,3,425,304.61,120.39,London Flagship,home office
ORD200120,09/02/2025,C00004,P005,S003,R001,3,2307,1300.89,1006.11,Birmingham Central,HOME OFFICE
ORD200121,10/02/2025,C00002,P006,S002,R002,2,1148,641.15,506.85,Manchester Arndale,GAMING
ORD200122,11/02/2025,C00004,P002,S001,R002,2,145,83.74,61.26,LONDON FLAGSHIP,Electronics
ORD200123,12/02/2025,C00002,P004,S003,R003,5,791,531.43,259.57,Birmingham Central ,electronics
ORD200124,13/02/2025,C00001,P005,S001,R001,1,2455,1755.85,699.15,London Flagship ,HOME OFFICE
ORD200125,14/02/2025,C00004,P005,S003,R003,4,2214,1622.69,591.31,BIRMINGHAM CENTRAL,Home Office
ORD200126,15/02/2025,C00001,P004,S003,R003,3,1804,1223.22,580.78,Birmingham Central,Electronics
ORD200127,16/02/2025,C00001,P001,S001,R001,2,2155,1352.29,802.71,London Flagship,electronics
ORD200128,17/02/2025,C00002,P004,S001,R002,4,2082,1290.45,791.55,London Flagship ,ELECTRONICS
ORD200129,18/02/2025,C00001,P001,S002,R001,4,1238,853.65,384.35,Manchester Arndale,ELECTRONICS
ORD200130,19/02/2025,C00002,P001,S003,R001,1,633,368.49,264.51,BIRMINGHAM CENTRAL,ELECTRONICS
ORD200131,20/02/2025,C00003,P001,S002,R001,3,1318,988.09,329.91,Manchester Arndale ,electronics
ORD200132,21/02/2025,C00003,P001,S002,R001,1,1472,992.2,479.8,Manchester Arndale ,Electronics
ORD200133,22/02/2025,C00003,P005,S001,R003,5,106,68.69,37.31,London Flagship ,home office
ORD200134,23/02/2025,C00002,P001,S003,R001,4,110,66.45,43.55,BIRMINGHAM CENTRAL,Electronics
ORD200135,24/02/2025,C00003,P005,S002,R002,4,1319,988.4,330.6, Manchester Arndale,home office
ORD200136,25/02/2025,C00001,P005,S001,R001,3,1984,1136.3,847.7,London Flagship ,Home Office
ORD200137,26/02/2025,C00004,P004,S002,R001,3,451,305.27,145.73, Manchester Arndale,Electronics
ORD200138,27/02/2025,C00002,P005,S001,R002,2,1911,1148.91,762.09,London Flagship ,HOME OFFICE
ORD200139,28/02/2025,C00003,P001,S002,R002,4,600,330.26,269.74,Manchester Arndale,ELECTRONICS
ORD200140,01/02/2025,C00002,P004,S002,R003,2,774,482.75,291.25, Manchester Arndale,ELECTRONICS
ORD200141,02/02/2025,C00001,P003,S001,R003,4,968,667.25,300.75,London Flagship ,accessories
ORD200142,03/02/2025,C00002,P003,S002,R003,4,1255,704.27,550.73, Manchester Arndale,accessories
ORD200143,04/02/2025,C00004,P004,S001,R001,5,2083,1465.53,617.47,London Flagship ,electronics
ORD200144,05/02/2025,C00001,P002,S003,R002,1,1340,947.6,392.4,BIRMINGHAM CENTRAL,ELECTRONICS
ORD200145,06/02/2025,C00003,P002,S001,R001,3,1824,1098.11,725.89,London Flagship,Electronics
ORD200146,07/02/2025,C00001,P006,S001,R001,3,1750,1224.68,525.32,LONDON FLAGSHIP,gaming
ORD200147,08/02/2025,C00003,P002,S001,R002,4,1004,667.77,336.23,London Flagship,electronics
ORD200148,09/02/2025,C00001,P005,S001,R001,2,1036,775.59,260.41,LONDON FLAGSHIP,Home Office
ORD200149,10/02/2025,C00003,P003,S003,R001,5,2147,1660.22,486.78,Birmingham Central,Accessories
ORD200150,11/02/2025,C00002,P001,S002,R001,2,1564,1233.79,330.21,Manchester Arndale ,Electronics
ORD200151,12/02/2025,C00004,P002,S002,R001,1,680,515.82,164.18,MANCHESTER ARNDALE,Electronics
ORD200152,13/02/2025,C00002,P006,S002,R001,4,1732,1057.54,674.46,Manchester Arndale ,Gaming
ORD200153,14/02/2025,C00004,P001,S001,R003,2,1205,923.71,281.29,LONDON FLAGSHIP,Electronics
ORD200154,15/02/2025,C00003,P003,S001,R001,4,548,387.73,160.27,LONDON FLAGSHIP,ACCESSORIES
ORD200155,16/02/2025,C00004,P004,S002,R002,5,2114,1512.57,601.43,MANCHESTER ARNDALE,electronics
ORD200156,17/02/2025,C00003,P002,S003,R003,2,1023,694.36,328.64, Birmingham Central,ELECTRONICS
ORD200157,18/02/2025,C00002,P005,S002,R002,4,1576,1129.08,446.92, Manchester Arndale,Home Office
ORD200158,19/02/2025,C00004,P004,S003,R003,3,846,633.98,212.02,Birmingham Central,ELECTRONICS
ORD200159,20/02/2025,C00003,P001,S003,R002,1,580,347.35,232.65,BIRMINGHAM CENTRAL,ELECTRONICS
ORD200160,21/02/2025,C00002,P001,S001,R002,5,335,249.81,85.19,London Flagship,ELECTRONICS
ORD200161,22/02/2025,C00001,P002,S003,R003,1,291,178.01,112.99,Birmingham Central ,ELECTRONICS
ORD200162,23/02/2025,C00003,P005,S002,R003,3,1434,917.08,516.92,MANCHESTER ARNDALE,home office
ORD200163,24/02/2025,C00002,P002,S001,R003,5,1564,1059.01,504.99,LONDON FLAGSHIP,ELECTRONICS
ORD200164,25/02/2025,C00001,P001,S002,R003,1,1600,966,634,Manchester Arndale ,electronics
ORD200165,26/02/2025,C00002,P006,S003,R001,2,2373,1350.73,1022.27,Birmingham Central,gaming
ORD200166,27/02/2025,C00001,P003,S001,R003,4,1925,1457.98,467.02,London Flagship ,Accessories
ORD200167,28/02/2025,C00001,P003,S002,R002,4,1384,961.44,422.56,MANCHESTER ARNDALE,ACCESSORIES
ORD200168,01/02/2025,C00004,P005,S002,R003,4,2358,1695.95,662.05,Manchester Arndale ,home office
ORD200169,02/02/2025,C00004,P005,S001,R002,4,1624,1152.37,471.63,London Flagship ,home office
ORD200170,03/02/2025,C00003,P003,S003,R003,2,558,424.78,133.22,BIRMINGHAM CENTRAL,ACCESSORIES
ORD200171,04/02/2025,C00001,P003,S001,R001,1,886,658.73,227.27,London Flagship ,accessories
ORD200172,05/02/2025,C00002,P002,S002,R003,5,670,377.21,292.79,Manchester Arndale ,ELECTRONICS
ORD200173,06/02/2025,C00004,P001,S001,R001,1,1621,927.9,693.1,London Flagship,Electronics
ORD200174,07/02/2025,C00001,P003,S002,R001,4,678,514.39,163.61,Manchester Arndale ,Accessories
ORD200175,08/02/2025,C00002,P006,S003,R003,4,2117,1616.45,500.55, Birmingham Central,gaming
ORD200176,09/02/2025,C00003,P004,S001,R003,2,544,382.74,161.26,LONDON FLAGSHIP,Electronics
ORD200177,10/02/2025,C00001,P001,S003,R003,5,2388,1366.41,1021.59, Birmingham Central,electronics
ORD200178,11/02/2025,C00003,P002,S003,R001,1,1630,1262.94,367.06, Birmingham Central,electronics
ORD200179,12/02/2025,C00003,P005,S003,R001,5,794,447.67,346.33,BIRMINGHAM CENTRAL,home office
ORD200180,13/02/2025,C00001,P003,S003,R003,5,1371,986.88,384.12, Birmingham Central,accessories
ORD200181,14/02/2025,C00004,P004,S001,R001,3,1469,1152.48,316.52, London Flagship,Electronics
ORD200182,15/02/2025,C00002,P006,S003,R003,2,1174,783.01,390.99,BIRMINGHAM CENTRAL,gaming
ORD200183,16/02/2025,C00002,P003,S001,R003,5,310,198.95,111.05,London Flagship,Accessories
ORD200184,17/02/2025,C00003,P004,S003,R003,3,1645,1125.66,519.34,Birmingham Central,Electronics
ORD200185,18/02/2025,C00001,P005,S001,R003,1,714,535.13,178.87, London Flagship,home office
ORD200186,19/02/2025,C00001,P005,S002,R001,5,1526,912.48,613.52,Manchester Arndale,home office
ORD200187,20/02/2025,C00001,P003,S003,R002,2,2010,1261.47,748.53,Birmingham Central,ACCESSORIES
ORD200188,21/02/2025,C00004,P003,S002,R002,3,1193,758.69,434.31,Manchester Arndale ,ACCESSORIES
ORD200189,22/02/2025,C00003,P005,S002,R003,2,2316,1650.95,665.05,Manchester Arndale,Home Office
ORD200190,23/02/2025,C00003,P005,S001,R002,3,383,255.26,127.74, London Flagship,HOME OFFICE
ORD200191,24/02/2025,C00003,P006,S001,R002,3,537,319.27,217.73, London Flagship,GAMING
ORD200192,25/02/2025,C00002,P003,S003,R003,3,1166,782.92,383.08,Birmingham Central ,accessories
ORD200193,26/02/2025,C00002,P001,S003,R002,4,1938,1094.81,843.19,Birmingham Central,electronics
ORD200194,27/02/2025,C00003,P005,S002,R002,4,241,184.82,56.18,Manchester Arndale ,Home Office
ORD200195,28/02/2025,C00004,P002,S001,R002,5,336,232.13,103.87,London Flagship ,Electronics
ORD200196,01/02/2025,C00003,P004,S001,R003,4,1059,621.15,437.85,London Flagship,Electronics
ORD200197,02/02/2025,C00002,P001,S002,R001,4,1616,1093.61,522.39,Manchester Arndale,ELECTRONICS
ORD200198,03/02/2025,C00002,P003,S002,R003,4,1536,1202.06,333.94,Manchester Arndale,ACCESSORIES
ORD200199,04/02/2025,C00001,P004,S002,R001,3,1314,835.73,478.27, Manchester Arndale,electronics
ORD200200,05/02/2025,C00003,P005,S002,R001,4,1132,832.55,299.45,Manchester Arndale ,HOME OFFICE
ORD200201,06/02/2025,C00001,P003,S003,R002,5,282,208.47,73.53, Birmingham Central,accessories
ORD200202,07/02/2025,C00004,P005,S003,R002,3,1606,1054.76,551.24, Birmingham Central,home office
ORD200203,08/02/2025,C00003,P003,S003,R001,5,1492,1016.26,475.74,BIRMINGHAM CENTRAL,Accessories
ORD200204,09/02/2025,C00002,P003,S001,R002,2,460,336.33,123.67,London Flagship ,Accessories
ORD200205,10/02/2025,C00004,P006,S003,R003,1,1701,1353.06,347.94,Birmingham Central,Gaming
ORD200206,11/02/2025,C00002,P004,S003,R001,2,1594,1225.13,368.87,Birmingham Central,electronics
ORD200207,12/02/2025,C00004,P001,S003,R001,3,472,268.78,203.22,BIRMINGHAM CENTRAL,electronics
ORD200208,13/02/2025,C00001,P003,S001,R003,5,847,560.7,286.3,London Flagship,ACCESSORIES
ORD200209,14/02/2025,C00001,P005,S002,R001,4,2198,1606.83,591.17,Manchester Arndale,home office
ORD200210,15/02/2025,C00004,P005,S002,R001,4,127,90.89,36.11,Manchester Arndale ,HOME OFFICE
ORD200211,16/02/2025,C00003,P004,S002,R002,5,1096,618.99,477.01,Manchester Arndale,electronics
ORD200212,17/02/2025,C00001,P005,S003,R003,5,1017,563.81,453.19, Birmingham Central,HOME OFFICE
ORD200213,18/02/2025,C00002,P004,S003,R003,5,1713,1334.27,378.73,BIRMINGHAM CENTRAL,electronics
ORD200214,19/02/2025,C00001,P002,S001,R001,5,2114,1344.63,769.37,London Flagship ,electronics
ORD200215,20/02/2025,C00003,P003,S001,R001,1,433,262.26,170.74,London Flagship,ACCESSORIES
ORD200216,21/02/2025,C00003,P005,S001,R002,4,2296,1278.56,1017.44, London Flagship,HOME OFFICE
ORD200217,22/02/2025,C00004,P002,S003,R003,1,1424,976.18,447.82, Birmingham Central,ELECTRONICS
ORD200218,23/02/2025,C00004,P002,S003,R003,3,484,320.47,163.53,Birmingham Central,Electronics
ORD200219,24/02/2025,C00001,P001,S003,R001,4,227,136.61,90.39,Birmingham Central ,ELECTRONICS
ORD200220,25/02/2025,C00002,P005,S003,R003,3,1814,1361.19,452.81, Birmingham Central,home office
ORD200221,26/02/2025,C00002,P002,S003,R003,3,163,117.13,45.87,Birmingham Central,electronics
ORD200222,27/02/2025,C00001,P004,S001,R001,2,1379,928.28,450.72,London Flagship ,electronics
ORD200223,28/02/2025,C00004,P002,S002,R003,4,2163,1281.73,881.27,Manchester Arndale ,ELECTRONICS
ORD200224,01/02/2025,C00004,P001,S001,R001,1,431,316.83,114.17,London Flagship,ELECTRONICS
ORD200225,02/02/2025,C00002,P005,S001,R003,3,234,169.61,64.39,London Flagship ,home office
ORD200226,03/02/2025,C00003,P002,S001,R003,5,880,661.6,218.4,London Flagship,Electronics
ORD200227,04/02/2025,C00002,P003,S003,R001,2,2080,1228.05,851.95,Birmingham Central,ACCESSORIES
ORD200228,05/02/2025,C00002,P004,S002,R001,1,688,487.37,200.63,Manchester Arndale ,ELECTRONICS
ORD200229,06/02/2025,C00001,P004,S002,R003,3,2495,1850.65,644.35,MANCHESTER ARNDALE,ELECTRONICS
ORD200230,07/02/2025,C00001,P006,S001,R003,5,942,557.92,384.08,LONDON FLAGSHIP,GAMING
ORD200231,08/02/2025,C00003,P001,S001,R002,3,1260,914.19,345.81,London Flagship,electronics
ORD200232,09/02/2025,C00003,P006,S001,R002,3,1139,628.53,510.47,LONDON FLAGSHIP,gaming
ORD200233,10/02/2025,C00003,P004,S001,R001,1,517,347.41,169.59,LONDON FLAGSHIP,electronics
ORD200234,11/02/2025,C00004,P005,S001,R001,3,1589,971.49,617.51,LONDON FLAGSHIP,home office
ORD200235,12/02/2025,C00003,P005,S003,R002,4,1095,712.52,382.48,BIRMINGHAM CENTRAL,Home Office
ORD200236,13/02/2025,C00003,P001,S001,R003,2,1823,1426.28,396.72,London Flagship,Electronics
ORD200237,14/02/2025,C00004,P006,S002,R001,2,2119,1690.14,428.86,Manchester Arndale,Gaming
ORD200238,15/02/2025,C00004,P004,S003,R001,2,174,120.55,53.45,Birmingham Central,electronics
ORD200239,16/02/2025,C00003,P006,S002,R003,3,615,395.95,219.05,MANCHESTER ARNDALE,Gaming
ORD200240,17/02/2025,C00003,P004,S003,R002,4,653,436,217, Birmingham Central,Electronics
ORD200241,18/02/2025,C00004,P005,S003,R002,2,1879,1128.3,750.7, Birmingham Central,home office
ORD200242,19/02/2025,C00002,P006,S003,R001,3,2427,1544.04,882.96, Birmingham Central,gaming
ORD200243,20/02/2025,C00004,P004,S002,R003,2,2161,1242.52,918.48, Manchester Arndale,ELECTRONICS
ORD200244,21/02/2025,C00002,P005,S003,R002,2,417,303.21,113.79,BIRMINGHAM CENTRAL,home office
ORD200245,22/02/2025,C00001,P003,S001,R001,1,2414,1731.76,682.24,London Flagship,ACCESSORIES
ORD200246,23/02/2025,C00002,P002,S002,R003,1,910,621.25,288.75,Manchester Arndale,Electronics
ORD200247,24/02/2025,C00003,P003,S003,R001,3,1899,1166.68,732.32, Birmingham Central,Accessories
ORD200248,25/02/2025,C00002,P006,S003,R003,1,1764,1299.85,464.15,Birmingham Central,Gaming
ORD200249,26/02/2025,C00004,P003,S001,R003,4,1581,905.68,675.32,LONDON FLAGSHIP,ACCESSORIES
ORD200250,27/02/2025,C00001,P005,S001,R001,3,1290,835.96,454.04,LONDON FLAGSHIP,home office
ORD200251,28/02/2025,C00003,P003,S001,R002,5,1530,899.64,630.36,London Flagship,Accessories
ORD200252,01/02/2025,C00003,P003,S003,R003,4,2059,1152,907,BIRMINGHAM CENTRAL,ACCESSORIES
ORD200253,02/02/2025,C00003,P001,S003,R003,3,451,287.33,163.67,Birmingham Central ,Electronics
ORD200254,03/02/2025,C00004,P005,S002,R001,4,143,110.45,32.55,MANCHESTER ARNDALE,HOME OFFICE
